id,title,abstract,authors,categories,date
http://arxiv.org/abs/2410.08417v1,Bilinear MLPs enable weight-based mechanistic interpretability,"A mechanistic understanding of how MLPs do computation in deep neural
networks remains elusive. Current interpretability work can extract features
from hidden activations over an input dataset but generally cannot explain how
MLP weights construct features. One challenge is that element-wise
nonlinearities introduce higher-order interactions and make it difficult to
trace computations through the MLP layer. In this paper, we analyze bilinear
MLPs, a type of Gated Linear Unit (GLU) without any element-wise nonlinearity
that nevertheless achieves competitive performance. Bilinear MLPs can be fully
expressed in terms of linear operations using a third-order tensor, allowing
flexible analysis of the weights. Analyzing the spectra of bilinear MLP weights
using eigendecomposition reveals interpretable low-rank structure across toy
tasks, image classification, and language modeling. We use this understanding
to craft adversarial examples, uncover overfitting, and identify small language
model circuits directly from the weights alone. Our results demonstrate that
bilinear layers serve as an interpretable drop-in replacement for current
activation functions and that weight-based interpretability is viable for
understanding deep-learning models.","['Michael T. Pearce', 'Thomas Dooms', 'Alice Rigg', 'Jose M. Oramas', 'Lee Sharkey']","['cs.LG', 'stat.ML']",2024-10-10 23:22:11+00:00
http://arxiv.org/abs/2410.08407v1,What is Left After Distillation? How Knowledge Transfer Impacts Fairness and Bias,"Knowledge Distillation is a commonly used Deep Neural Network compression
method, which often maintains overall generalization performance. However, we
show that even for balanced image classification datasets, such as CIFAR-100,
Tiny ImageNet and ImageNet, as many as 41% of the classes are statistically
significantly affected by distillation when comparing class-wise accuracy (i.e.
class bias) between a teacher/distilled student or distilled
student/non-distilled student model. Changes in class bias are not necessarily
an undesirable outcome when considered outside of the context of a model's
usage. Using two common fairness metrics, Demographic Parity Difference (DPD)
and Equalized Odds Difference (EOD) on models trained with the CelebA,
Trifeature, and HateXplain datasets, our results suggest that increasing the
distillation temperature improves the distilled student model's fairness -- for
DPD, the distilled student even surpasses the fairness of the teacher model at
high temperatures. This study highlights the uneven effects of Knowledge
Distillation on certain classes and its potentially significant role in
fairness, emphasizing that caution is warranted when using distilled models for
sensitive application domains.","['Aida Mohammadshahi', 'Yani Ioannou']","['cs.LG', 'cs.CY', 'stat.ML']",2024-10-10 22:43:00+00:00
http://arxiv.org/abs/2410.08395v1,Nesterov acceleration in benignly non-convex landscapes,"While momentum-based optimization algorithms are commonly used in the
notoriously non-convex optimization problems of deep learning, their analysis
has historically been restricted to the convex and strongly convex setting. In
this article, we partially close this gap between theory and practice and
demonstrate that virtually identical guarantees can be obtained in optimization
problems with a `benign' non-convexity. We show that these weaker geometric
assumptions are well justified in overparametrized deep learning, at least
locally. Variations of this result are obtained for a continuous time model of
Nesterov's accelerated gradient descent algorithm (NAG), the classical discrete
time version of NAG, and versions of NAG with stochastic gradient estimates
with purely additive noise and with noise that exhibits both additive and
multiplicative scaling.","['Kanan Gupta', 'Stephan Wojtowytsch']","['math.OC', 'cs.LG', 'stat.ML']",2024-10-10 22:02:10+00:00
http://arxiv.org/abs/2410.08378v1,Deep Generative Quantile Bayes,"We develop a multivariate posterior sampling procedure through deep
generative quantile learning. Simulation proceeds implicitly through a
push-forward mapping that can transform i.i.d. random vector samples from the
posterior. We utilize Monge-Kantorovich depth in multivariate quantiles to
directly sample from Bayesian credible sets, a unique feature not offered by
typical posterior sampling methods. To enhance the training of the quantile
mapping, we design a neural network that automatically performs summary
statistic extraction. This additional neural network structure has performance
benefits, including support shrinkage (i.e., contraction of our posterior
approximation) as the observation sample size increases. We demonstrate the
usefulness of our approach on several examples where the absence of likelihood
renders classical MCMC infeasible. Finally, we provide the following
frequentist theoretical justifications for our quantile learning framework:
{consistency of the estimated vector quantile, of the recovered posterior
distribution, and of the corresponding Bayesian credible sets.","['Jungeum Kim', 'Percy S. Zhai', 'Veronika Ročková']","['stat.CO', 'stat.ME', 'stat.ML']",2024-10-10 21:25:15+00:00
http://arxiv.org/abs/2410.08361v1,Upper Bounds for Learning in Reproducing Kernel Hilbert Spaces for Orbits of an Iterated Function System,"One of the key problems in learning theory is to compute a function $f$ that
closely approximates the relationship between some input $x$ and corresponding
output $y$, such that $y\approx f(x)$. This approximation is based on sample
points $(x_t,y_t)_{t=1}^{m}$, where the function $f$ can be approximated within
reproducing kernel Hilbert spaces using various learning algorithms. In the
context of learning theory, it is usually customary to assume that the sample
points are drawn independently and identically distributed (i.i.d.) from an
unknown underlying distribution. However, we relax this i.i.d. assumption by
considering an input sequence $(x_t)_{t\in {\mathbb N}}$ as a trajectory
generated by an iterated function system, which forms a particular Markov
chain, with $(y_t)_{t\in {\mathbb N}}$ corresponding to an observation sequence
when the model is in the corresponding state $x_t$. For such a process, we
approximate the function $f$ using the Markov chain stochastic gradient
algorithm and estimate the error by deriving upper bounds within reproducing
kernel Hilbert spaces.","['Priyanka Roy', 'Susanne Saminger-Platz']","['stat.ML', 'cs.LG', 'math.FA', '68Q32, 62H05, 68T05, 62L20']",2024-10-10 20:34:22+00:00
http://arxiv.org/abs/2410.08315v1,Avoiding mode collapse in diffusion models fine-tuned with reinforcement learning,"Fine-tuning foundation models via reinforcement learning (RL) has proven
promising for aligning to downstream objectives. In the case of diffusion
models (DMs), though RL training improves alignment from early timesteps,
critical issues such as training instability and mode collapse arise. We
address these drawbacks by exploiting the hierarchical nature of DMs: we train
them dynamically at each epoch with a tailored RL method, allowing for
continual evaluation and step-by-step refinement of the model performance (or
alignment). Furthermore, we find that not every denoising step needs to be
fine-tuned to align DMs to downstream tasks. Consequently, in addition to
clipping, we regularise model parameters at distinct learning phases via a
sliding-window approach. Our approach, termed Hierarchical Reward Fine-tuning
(HRF), is validated on the Denoising Diffusion Policy Optimisation method,
where we show that models trained with HRF achieve better preservation of
diversity in downstream tasks, thus enhancing the fine-tuning robustness and at
uncompromising mean rewards.","['Roberto Barceló', 'Cristóbal Alcázar', 'Felipe Tobar']","['stat.ML', 'cs.LG']",2024-10-10 19:06:23+00:00
http://arxiv.org/abs/2410.08311v1,Correspondence of NNGP Kernel and the Matern Kernel,"Kernels representing limiting cases of neural network architectures have
recently gained popularity. However, the application and performance of these
new kernels compared to existing options, such as the Matern kernel, is not
well studied. We take a practical approach to explore the neural network
Gaussian process (NNGP) kernel and its application to data in Gaussian process
regression. We first demonstrate the necessity of normalization to produce
valid NNGP kernels and explore related numerical challenges. We further
demonstrate that the predictions from this model are quite inflexible, and
therefore do not vary much over the valid hyperparameter sets. We then
demonstrate a surprising result that the predictions given from the NNGP kernel
correspond closely to those given by the Matern kernel under specific
circumstances, which suggests a deep similarity between overparameterized deep
neural networks and the Matern kernel. Finally, we demonstrate the performance
of the NNGP kernel as compared to the Matern kernel on three benchmark data
cases, and we conclude that for its flexibility and practical performance, the
Matern kernel is preferred to the novel NNGP in practical applications.","['Amanda Muyskens', 'Benjamin W. Priest', 'Imene R. Goumiri', 'Michael D. Schneider']","['stat.ML', 'cs.LG']",2024-10-10 19:00:05+00:00
http://arxiv.org/abs/2410.08309v1,Dynamics of Concept Learning and Compositional Generalization,"Prior work has shown that text-conditioned diffusion models can learn to
identify and manipulate primitive concepts underlying a compositional
data-generating process, enabling generalization to entirely novel,
out-of-distribution compositions. Beyond performance evaluations, these studies
develop a rich empirical phenomenology of learning dynamics, showing that
models generalize sequentially, respecting the compositional hierarchy of the
data-generating process. Moreover, concept-centric structures within the data
significantly influence a model's speed of learning the ability to manipulate a
concept. In this paper, we aim to better characterize these empirical results
from a theoretical standpoint. Specifically, we propose an abstraction of prior
work's compositional generalization problem by introducing a structured
identity mapping (SIM) task, where a model is trained to learn the identity
mapping on a Gaussian mixture with structurally organized centroids. We
mathematically analyze the learning dynamics of neural networks trained on this
SIM task and show that, despite its simplicity, SIM's learning dynamics capture
and help explain key empirical observations on compositional generalization
with diffusion models identified in prior work. Our theory also offers several
new insights -- e.g., we find a novel mechanism for non-monotonic learning
dynamics of test loss in early phases of training. We validate our new
predictions by training a text-conditioned diffusion model, bridging our
simplified framework and complex generative models. Overall, this work
establishes the SIM task as a meaningful theoretical abstraction of concept
learning dynamics in modern generative models.","['Yongyi Yang', 'Core Francisco Park', 'Ekdeep Singh Lubana', 'Maya Okawa', 'Wei Hu', 'Hidenori Tanaka']","['cs.LG', 'stat.ML']",2024-10-10 18:58:29+00:00
http://arxiv.org/abs/2410.08292v1,Can Looped Transformers Learn to Implement Multi-step Gradient Descent for In-context Learning?,"The remarkable capability of Transformers to do reasoning and few-shot
learning, without any fine-tuning, is widely conjectured to stem from their
ability to implicitly simulate a multi-step algorithms -- such as gradient
descent -- with their weights in a single forward pass. Recently, there has
been progress in understanding this complex phenomenon from an expressivity
point of view, by demonstrating that Transformers can express such multi-step
algorithms. However, our knowledge about the more fundamental aspect of its
learnability, beyond single layer models, is very limited. In particular, can
training Transformers enable convergence to algorithmic solutions? In this work
we resolve this for in-context linear regression with linear looped
Transformers -- a multi-layer model with weight sharing that is conjectured to
have an inductive bias to learn fix-point iterative algorithms. More
specifically, for this setting we show that the global minimizer of the
population training loss implements multi-step preconditioned gradient descent,
with a preconditioner that adapts to the data distribution. Furthermore, we
show a fast convergence for gradient flow on the regression loss, despite the
non-convexity of the landscape, by proving a novel gradient dominance
condition. To our knowledge, this is the first theoretical analysis for
multi-layer Transformer in this setting. We further validate our theoretical
findings through synthetic experiments.","['Khashayar Gatmiry', 'Nikunj Saunshi', 'Sashank J. Reddi', 'Stefanie Jegelka', 'Sanjiv Kumar']","['cs.LG', 'cs.AI', 'stat.ML']",2024-10-10 18:29:05+00:00
http://arxiv.org/abs/2410.08194v1,Features are fate: a theory of transfer learning in high-dimensional regression,"With the emergence of large-scale pre-trained neural networks, methods to
adapt such ""foundation"" models to data-limited downstream tasks have become a
necessity. Fine-tuning, preference optimization, and transfer learning have all
been successfully employed for these purposes when the target task closely
resembles the source task, but a precise theoretical understanding of ""task
similarity"" is still lacking. While conventional wisdom suggests that simple
measures of similarity between source and target distributions, such as
$\phi$-divergences or integral probability metrics, can directly predict the
success of transfer, we prove the surprising fact that, in general, this is not
the case. We adopt, instead, a feature-centric viewpoint on transfer learning
and establish a number of theoretical results that demonstrate that when the
target task is well represented by the feature space of the pre-trained model,
transfer learning outperforms training from scratch. We study deep linear
networks as a minimal model of transfer learning in which we can analytically
characterize the transferability phase diagram as a function of the target
dataset size and the feature space overlap. For this model, we establish
rigorously that when the feature space overlap between the source and target
tasks is sufficiently strong, both linear transfer and fine-tuning improve
performance, especially in the low data limit. These results build on an
emerging understanding of feature learning dynamics in deep linear networks,
and we demonstrate numerically that the rigorous results we derive for the
linear case also apply to nonlinear networks.","['Javan Tahir', 'Surya Ganguli', 'Grant M. Rotskoff']","['stat.ML', 'cs.LG']",2024-10-10 17:58:26+00:00
