id,title,abstract,authors,categories,date
http://arxiv.org/abs/2001.01328v6,Scalable Gradients for Stochastic Differential Equations,"The adjoint sensitivity method scalably computes gradients of solutions to
ordinary differential equations. We generalize this method to stochastic
differential equations, allowing time-efficient and constant-memory computation
of gradients with high-order adaptive solvers. Specifically, we derive a
stochastic differential equation whose solution is the gradient, a
memory-efficient algorithm for caching noise, and conditions under which
numerical solutions converge. In addition, we combine our method with
gradient-based stochastic variational inference for latent stochastic
differential equations. We use our method to fit stochastic dynamics defined by
neural networks, achieving competitive performance on a 50-dimensional motion
capture dataset.","['Xuechen Li', 'Ting-Kam Leonard Wong', 'Ricky T. Q. Chen', 'David Duvenaud']","['cs.LG', 'cs.NA', 'math.NA', 'stat.ML']",2020-01-05 23:05:55+00:00
http://arxiv.org/abs/2001.01249v1,Design of Capacity-Approaching Low-Density Parity-Check Codes using Recurrent Neural Networks,"In this paper, we model Density Evolution (DE) using Recurrent Neural
Networks (RNNs) with the aim of designing capacity-approaching Irregular
Low-Density Parity-Check (LDPC) codes for binary erasure channels. In
particular, we present a method for determining the coefficients of the degree
distributions, characterizing the structure of an LDPC code. We refer to our
RNN architecture as Neural Density Evolution (NDE) and determine the weights of
the RNN that correspond to optimal designs by minimizing a loss function that
enforces the properties of asymptotically optimal design, as well as the
desired structural characteristics of the code. This renders the LDPC design
process highly configurable, as constraints can be added to meet applications'
requirements by means of modifying the loss function. In order to train the
RNN, we generate data corresponding to the expected channel noise. We analyze
the complexity and optimality of NDE theoretically, and compare it with
traditional design methods that employ differential evolution. Simulations
illustrate that NDE improves upon differential evolution both in terms of
asymptotic performance and complexity. Although we focus on asymptotic
settings, we evaluate designs found by NDE for finite codeword lengths and
observe that performance remains satisfactory across a variety of channels.","['Eleni Nisioti', 'Nikolaos Thomos']","['cs.LG', 'stat.ML']",2020-01-05 14:46:47+00:00
http://arxiv.org/abs/2001.01227v1,From Learning to Meta-Learning: Reduced Training Overhead and Complexity for Communication Systems,"Machine learning methods adapt the parameters of a model, constrained to lie
in a given model class, by using a fixed learning procedure based on data or
active observations. Adaptation is done on a per-task basis, and retraining is
needed when the system configuration changes. The resulting inefficiency in
terms of data and training time requirements can be mitigated, if domain
knowledge is available, by selecting a suitable model class and learning
procedure, collectively known as inductive bias. However, it is generally
difficult to encode prior knowledge into an inductive bias, particularly with
black-box model classes such as neural networks. Meta-learning provides a way
to automatize the selection of an inductive bias. Meta-learning leverages data
or active observations from tasks that are expected to be related to future,
and a priori unknown, tasks of interest. With a meta-trained inductive bias,
training of a machine learning model can be potentially carried out with
reduced training data and/or time complexity. This paper provides a high-level
introduction to meta-learning with applications to communication systems.","['Osvaldo Simeone', 'Sangwoo Park', 'Joonhyuk Kang']","['cs.LG', 'cs.IT', 'math.IT', 'stat.ML']",2020-01-05 12:54:41+00:00
http://arxiv.org/abs/2001.01216v1,Flexible Log File Parsing using Hidden Markov Models,"We aim to model unknown file processing. As the content of log files often
evolves over time, we established a dynamic statistical model which learns and
adapts processing and parsing rules. First, we limit the amount of unstructured
text by focusing only on those frequent patterns which lead to the desired
output table similar to Vaarandi [10]. Second, we transform the found frequent
patterns and the output stating the parsed table into a Hidden Markov Model
(HMM). We use this HMM as a specific, however, flexible representation of a
pattern for log file processing. With changes in the raw log file distorting
learned patterns, we aim the model to adapt automatically in order to maintain
high quality output. After training our model on one system type, applying the
model and the resulting parsing rule to a different system with slightly
different log file patterns, we achieve an accuracy over 99%.","['Nadine Kuhnert', 'Andreas Maier']","['cs.LG', 'stat.ML']",2020-01-05 11:44:09+00:00
http://arxiv.org/abs/2001.01215v2,A System for Real-Time Interactive Analysis of Deep Learning Training,"Performing diagnosis or exploratory analysis during the training of deep
learning models is challenging but often necessary for making a sequence of
decisions guided by the incremental observations. Currently available systems
for this purpose are limited to monitoring only the logged data that must be
specified before the training process starts. Each time a new information is
desired, a cycle of stop-change-restart is required in the training process.
These limitations make interactive exploration and diagnosis tasks difficult,
imposing long tedious iterations during the model development. We present a new
system that enables users to perform interactive queries on live processes
generating real-time information that can be rendered in multiple formats on
multiple surfaces in the form of several desired visualizations simultaneously.
To achieve this, we model various exploratory inspection and diagnostic tasks
for deep learning training processes as specifications for streams using a
map-reduce paradigm with which many data scientists are already familiar. Our
design achieves generality and extensibility by defining composable primitives
which is a fundamentally different approach than is used by currently available
systems. The open source implementation of our system is available as
TensorWatch project at https://github.com/microsoft/tensorwatch.","['Shital Shah', 'Roland Fernandez', 'Steven Drucker']","['cs.LG', 'cs.HC', 'stat.ML']",2020-01-05 11:33:31+00:00
http://arxiv.org/abs/2001.02127v1,Prediction of MRI Hardware Failures based on Image Features using Time Series Classification,"Already before systems malfunction one has to know if hardware components
will fail in near future in order to counteract in time. Thus, unplanned
downtime is ought to be avoided. In medical imaging, maximizing the system's
uptime is crucial for patients' health and healthcare provider's daily
business. We aim to predict failures of Head/Neck coils used in Magnetic
Resonance Imaging (MRI) by training a statistical model on sequential data
collected over time. As image features depend on the coil's condition, their
deviations from the normal range already hint to future failure. Thus, we used
image features and their variation over time to predict coil damage. After
comparison of different time series classification methods we found Long Short
Term Memorys (LSTMs) to achieve the highest F-score of 86.43% and to tell with
98.33% accuracy if hardware should be replaced.","['Nadine Kuhnert', 'Lea Pflüger', 'Andreas Maier']","['cs.LG', 'eess.IV', 'stat.ML']",2020-01-05 11:25:53+00:00
http://arxiv.org/abs/2001.01213v1,Prediction of MRI Hardware Failures based on Image Features using Ensemble Learning,"In order to ensure trouble-free operation, prediction of hardware failures is
essential. This applies especially to medical systems. Our goal is to determine
hardware which needs to be exchanged before failing. In this work, we focus on
predicting failures of 20-channel Head/Neck coils using image-related
measurements. Thus, we aim to solve a classification problem with two classes,
normal and broken coil. To solve this problem, we use data of two different
levels. One level refers to one-dimensional features per individual coil
channel on which we found a fully connected neural network to perform best. The
other data level uses matrices which represent the overall coil condition and
feeds a different neural network. We stack the predictions of those two
networks and train a Random Forest classifier as the ensemble learner. Thus,
combining insights of both trained models improves the prediction results and
allows us to determine the coil's condition with an F-score of 94.14% and an
accuracy of 99.09%.","['Nadine Kuhnert', 'Lea Pflüger', 'Andreas Maier']","['eess.IV', 'cs.LG', 'stat.ML']",2020-01-05 11:21:28+00:00
http://arxiv.org/abs/2001.01199v2,A Hoeffding Inequality for Finite State Markov Chains and its Applications to Markovian Bandits,"This paper develops a Hoeffding inequality for the partial sums $\sum_{k=1}^n
f (X_k)$, where $\{X_k\}_{k \in \mathbb{Z}_{> 0}}$ is an irreducible Markov
chain on a finite state space $S$, and $f : S \to [a, b]$ is a real-valued
function. Our bound is simple, general, since it only assumes irreducibility
and finiteness of the state space, and powerful. In order to demonstrate its
usefulness we provide two applications in multi-armed bandit problems. The
first is about identifying an approximately best Markovian arm, while the
second is concerned with regret minimization in the context of Markovian
bandits.",['Vrettos Moulos'],"['math.ST', 'cs.LG', 'stat.ML', 'stat.TH']",2020-01-05 09:28:10+00:00
http://arxiv.org/abs/2001.01194v3,Cutoff for exact recovery of Gaussian mixture models,"We determine the information-theoretic cutoff value on separation of cluster
centers for exact recovery of cluster labels in a $K$-component Gaussian
mixture model with equal cluster sizes. Moreover, we show that a semidefinite
programming (SDP) relaxation of the $K$-means clustering method achieves such
sharp threshold for exact recovery without assuming the symmetry of cluster
centers.","['Xiaohui Chen', 'Yun Yang']","['math.ST', 'cs.DS', 'cs.IT', 'math.IT', 'math.PR', 'stat.ML', 'stat.TH']",2020-01-05 08:57:04+00:00
http://arxiv.org/abs/2001.01185v1,CNNTOP: a CNN-based Trajectory Owner Prediction Method,"Trajectory owner prediction is the basis for many applications such as
personalized recommendation, urban planning. Although much effort has been put
on this topic, the results archived are still not good enough. Existing methods
mainly employ RNNs to model trajectories semantically due to the inherent
sequential attribute of trajectories. However, these approaches are weak at
Point of Interest (POI) representation learning and trajectory feature
detection. Thus, the performance of existing solutions is far from the
requirements of practical applications. In this paper, we propose a novel
CNN-based Trajectory Owner Prediction (CNNTOP) method. Firstly, we connect all
POI according to trajectories from all users. The result is a connected graph
that can be used to generate more informative POI sequences than other
approaches. Secondly, we employ the Node2Vec algorithm to encode each POI into
a low-dimensional real value vector. Then, we transform each trajectory into a
fixed-dimensional matrix, which is similar to an image. Finally, a CNN is
designed to detect features and predict the owner of a given trajectory. The
CNN can extract informative features from the matrix representations of
trajectories by convolutional operations, Batch normalization, and $K$-max
pooling operations. Extensive experiments on real datasets demonstrate that
CNNTOP substantially outperforms existing solutions in terms of
macro-Precision, macro-Recall, macro-F1, and accuracy.","['Xucheng Luo', 'Shengyang Li', 'Yuxiang Peng']","['cs.LG', 'stat.ML']",2020-01-05 07:58:28+00:00
