id,title,abstract,authors,categories,date
http://arxiv.org/abs/1509.08535v3,Boolean Matrix Factorization and Noisy Completion via Message Passing,"Boolean matrix factorization and Boolean matrix completion from noisy
observations are desirable unsupervised data-analysis methods due to their
interpretability, but hard to perform due to their NP-hardness. We treat these
problems as maximum a posteriori inference problems in a graphical model and
present a message passing approach that scales linearly with the number of
observations and factors. Our empirical study demonstrates that message passing
is able to recover low-rank Boolean matrices, in the boundaries of
theoretically possible recovery and compares favorably with state-of-the-art in
real-world applications, such collaborative filtering with large-scale Boolean
data.","['Siamak Ravanbakhsh', 'Barnabas Poczos', 'Russell Greiner']","['math.ST', 'cs.AI', 'cs.DM', 'stat.ML', 'stat.TH']",2015-09-28 23:11:16+00:00
http://arxiv.org/abs/1509.08455v1,Efficient Empowerment,"Empowerment quantifies the influence an agent has on its environment. This is
formally achieved by the maximum of the expected KL-divergence between the
distribution of the successor state conditioned on a specific action and a
distribution where the actions are marginalised out. This is a natural
candidate for an intrinsic reward signal in the context of reinforcement
learning: the agent will place itself in a situation where its action have
maximum stability and maximum influence on the future. The limiting factor so
far has been the computational complexity of the method: the only way of
calculation has so far been a brute force algorithm, reducing the applicability
of the method to environments with a small set discrete states. In this work,
we propose to use an efficient approximation for marginalising out the actions
in the case of continuous environments. This allows fast evaluation of
empowerment, paving the way towards challenging environments such as real world
robotics. The method is presented on a pendulum swing up problem.","['Maximilian Karl', 'Justin Bayer', 'Patrick van der Smagt']","['stat.ML', 'cs.LG']",2015-09-28 19:58:31+00:00
http://arxiv.org/abs/1509.08387v2,Distance-Penalized Active Learning Using Quantile Search,"Adaptive sampling theory has shown that, with proper assumptions on the
signal class, algorithms exist to reconstruct a signal in $\mathbb{R}^{d}$ with
an optimal number of samples. We generalize this problem to the case of spatial
signals, where the sampling cost is a function of both the number of samples
taken and the distance traveled during estimation. This is motivated by our
work studying regions of low oxygen concentration in the Great Lakes. We show
that for one-dimensional threshold classifiers, a tradeoff between the number
of samples taken and distance traveled can be achieved using a generalization
of binary search, which we refer to as quantile search. We characterize both
the estimation error after a fixed number of samples and the distance traveled
in the noiseless case, as well as the estimation error in the case of noisy
measurements. We illustrate our results in both simulations and experiments and
show that our method outperforms existing algorithms in the majority of
practical scenarios.","['John Lipor', 'Brandon Wong', 'Donald Scavia', 'Branko Kerkez', 'Laura Balzano']","['stat.ML', 'cs.LG', '62L05', 'G.3; H.3.3']",2015-09-28 16:48:39+00:00
http://arxiv.org/abs/1509.08360v1,Compressive spectral embedding: sidestepping the SVD,"Spectral embedding based on the Singular Value Decomposition (SVD) is a
widely used ""preprocessing"" step in many learning tasks, typically leading to
dimensionality reduction by projecting onto a number of dominant singular
vectors and rescaling the coordinate axes (by a predefined function of the
singular value). However, the number of such vectors required to capture
problem structure grows with problem size, and even partial SVD computation
becomes a bottleneck. In this paper, we propose a low-complexity it compressive
spectral embedding algorithm, which employs random projections and finite order
polynomial expansions to compute approximations to SVD-based embedding. For an
m times n matrix with T non-zeros, its time complexity is O((T+m+n)log(m+n)),
and the embedding dimension is O(log(m+n)), both of which are independent of
the number of singular vectors whose effect we wish to capture. To the best of
our knowledge, this is the first work to circumvent this dependence on the
number of singular vectors for general SVD-based embeddings. The key to
sidestepping the SVD is the observation that, for downstream inference tasks
such as clustering and classification, we are only interested in using the
resulting embedding to evaluate pairwise similarity metrics derived from the
euclidean norm, rather than capturing the effect of the underlying matrix on
arbitrary vectors as a partial SVD tries to do. Our numerical results on
network datasets demonstrate the efficacy of the proposed method, and motivate
further exploration of its application to large-scale inference tasks.","['Dinesh Ramasamy', 'Upamanyu Madhow']","['stat.ML', 'cs.LG']",2015-09-28 15:32:20+00:00
http://arxiv.org/abs/1509.08333v3,High-dimensional Time Series Prediction with Missing Values,"High-dimensional time series prediction is needed in applications as diverse
as demand forecasting and climatology. Often, such applications require methods
that are both highly scalable, and deal with noisy data in terms of corruptions
or missing values. Classical time series methods usually fall short of handling
both these issues. In this paper, we propose to adapt matrix matrix completion
approaches that have previously been successfully applied to large scale noisy
data, but which fail to adequately model high-dimensional time series due to
temporal dependencies. We present a novel temporal regularized matrix
factorization (TRMF) framework which supports data-driven temporal dependency
learning and enables forecasting ability to our new matrix factorization
approach. TRMF is highly general, and subsumes many existing matrix
factorization approaches for time series data. We make interesting connections
to graph regularized matrix factorization methods in the context of learning
the dependencies. Experiments on both real and synthetic data show that TRMF
outperforms several existing approaches for common time series tasks.","['Hsiang-Fu Yu', 'Nikhil Rao', 'Inderjit S. Dhillon']","['cs.LG', 'stat.ML']",2015-09-28 14:37:14+00:00
http://arxiv.org/abs/1509.08329v1,Theoretical Analysis of the Optimal Free Responses of Graph-Based SFA for the Design of Training Graphs,"Slow feature analysis (SFA) is an unsupervised learning algorithm that
extracts slowly varying features from a time series. Graph-based SFA (GSFA) is
a supervised extension that can solve regression problems if followed by a
post-processing regression algorithm. A training graph specifies arbitrary
connections between the training samples. The connections in current graphs,
however, only depend on the rank of the involved labels. Exploiting the exact
label values makes further improvements in estimation accuracy possible.
  In this article, we propose the exact label learning (ELL) method to create a
graph that codes the desired label explicitly, so that GSFA is able to extract
a normalized version of it directly. The ELL method is used for three tasks:
(1) We estimate gender from artificial images of human faces (regression) and
show the advantage of coding additional labels, particularly skin color. (2) We
analyze two existing graphs for regression. (3) We extract compact
discriminative features to classify traffic sign images. When the number of
output features is limited, a higher classification rate is obtained compared
to a graph equivalent to nonlinear Fisher discriminant analysis. The method is
versatile, directly supports multiple labels, and provides higher accuracy
compared to current graphs for the problems considered.","['Alberto N. Escalante-B.', 'Laurenz Wiskott']","['cs.AI', 'cs.CV', 'stat.ML']",2015-09-28 14:19:59+00:00
http://arxiv.org/abs/1509.08327v2,Unbiased Bayesian Inference for Population Markov Jump Processes via Random Truncations,"We consider continuous time Markovian processes where populations of
individual agents interact stochastically according to kinetic rules. Despite
the increasing prominence of such models in fields ranging from biology to
smart cities, Bayesian inference for such systems remains challenging, as these
are continuous time, discrete state systems with potentially infinite
state-space. Here we propose a novel efficient algorithm for joint state /
parameter posterior sampling in population Markov Jump processes. We introduce
a class of pseudo-marginal sampling algorithms based on a random truncation
method which enables a principled treatment of infinite state spaces. Extensive
evaluation on a number of benchmark models shows that this approach achieves
considerable savings compared to state of the art methods, retaining accuracy
and fast convergence. We also present results on a synthetic biology data set
showing the potential for practical usefulness of our work.","['Anastasis Georgoulas', 'Jane Hillston', 'Guido Sanguinetti']",['stat.ML'],2015-09-28 14:14:07+00:00
http://arxiv.org/abs/1509.08144v2,Optimal Copula Transport for Clustering Multivariate Time Series,"This paper presents a new methodology for clustering multivariate time series
leveraging optimal transport between copulas. Copulas are used to encode both
(i) intra-dependence of a multivariate time series, and (ii) inter-dependence
between two time series. Then, optimal copula transport allows us to define two
distances between multivariate time series: (i) one for measuring
intra-dependence dissimilarity, (ii) another one for measuring inter-dependence
dissimilarity based on a new multivariate dependence coefficient which is
robust to noise, deterministic, and which can target specified dependencies.","['Gautier Marti', 'Frank Nielsen', 'Philippe Donnat']","['cs.LG', 'stat.ML']",2015-09-27 21:17:09+00:00
http://arxiv.org/abs/1509.07982v2,Targeted Fused Ridge Estimation of Inverse Covariance Matrices from Multiple High-Dimensional Data Classes,"We consider the problem of jointly estimating multiple inverse covariance
matrices from high-dimensional data consisting of distinct classes. An
$\ell_2$-penalized maximum likelihood approach is employed. The suggested
approach is flexible and generic, incorporating several other
$\ell_2$-penalized estimators as special cases. In addition, the approach
allows specification of target matrices through which prior knowledge may be
incorporated and which can stabilize the estimation procedure in
high-dimensional settings. The result is a targeted fused ridge estimator that
is of use when the precision matrices of the constituent classes are believed
to chiefly share the same structure while potentially differing in a number of
locations of interest. It has many applications in (multi)factorial study
designs. We focus on the graphical interpretation of precision matrices with
the proposed estimator then serving as a basis for integrative or meta-analytic
Gaussian graphical modeling. Situations are considered in which the classes are
defined by data sets and subtypes of diseases. The performance of the proposed
estimator in the graphical modeling setting is assessed through extensive
simulation experiments. Its practical usability is illustrated by the
differential network modeling of 12 large-scale gene expression data sets of
diffuse large B-cell lymphoma subtypes. The estimator and its related
procedures are incorporated into the R-package rags2ridges.","['Anders Ellern Bilgrau', 'Carel F. W. Peeters', 'Poul Svante Eriksen', 'Martin Bøgsted', 'Wessel N. van Wieringen']","['stat.ME', 'q-bio.MN', 'stat.ML']",2015-09-26 14:08:14+00:00
http://arxiv.org/abs/1509.07892v2,Evasion and Hardening of Tree Ensemble Classifiers,"Classifier evasion consists in finding for a given instance $x$ the nearest
instance $x'$ such that the classifier predictions of $x$ and $x'$ are
different. We present two novel algorithms for systematically computing
evasions for tree ensembles such as boosted trees and random forests. Our first
algorithm uses a Mixed Integer Linear Program solver and finds the optimal
evading instance under an expressive set of constraints. Our second algorithm
trades off optimality for speed by using symbolic prediction, a novel algorithm
for fast finite differences on tree ensembles. On a digit recognition task, we
demonstrate that both gradient boosted trees and random forests are extremely
susceptible to evasions. Finally, we harden a boosted tree model without loss
of predictive accuracy by augmenting the training set of each boosting round
with evading instances, a technique we call adversarial boosting.","['Alex Kantchelian', 'J. D. Tygar', 'Anthony D. Joseph']","['cs.LG', 'cs.CR', 'stat.ML']",2015-09-25 20:57:35+00:00
