id,title,abstract,authors,categories,date
http://arxiv.org/abs/1605.08062v2,A PAC RL Algorithm for Episodic POMDPs,"Many interesting real world domains involve reinforcement learning (RL) in
partially observable environments. Efficient learning in such domains is
important, but existing sample complexity bounds for partially observable RL
are at least exponential in the episode length. We give, to our knowledge, the
first partially observable RL algorithm with a polynomial bound on the number
of episodes on which the algorithm may not achieve near-optimal performance.
Our algorithm is suitable for an important class of episodic POMDPs. Our
approach builds on recent advances in method of moments for latent variable
model estimation.","['Zhaohan Daniel Guo', 'Shayan Doroudi', 'Emma Brunskill']","['cs.LG', 'cs.AI', 'stat.ML']",2016-05-25 20:15:38+00:00
http://arxiv.org/abs/1605.08003v3,Tight Complexity Bounds for Optimizing Composite Objectives,"We provide tight upper and lower bounds on the complexity of minimizing the
average of $m$ convex functions using gradient and prox oracles of the
component functions. We show a significant gap between the complexity of
deterministic vs randomized optimization. For smooth functions, we show that
accelerated gradient descent (AGD) and an accelerated variant of SVRG are
optimal in the deterministic and randomized settings respectively, and that a
gradient oracle is sufficient for the optimal rate. For non-smooth functions,
having access to prox oracles reduces the complexity and we present optimal
methods based on smoothing that improve over methods using just gradient
accesses.","['Blake Woodworth', 'Nathan Srebro']","['math.OC', 'cs.LG', 'stat.ML']",2016-05-25 18:44:54+00:00
http://arxiv.org/abs/1605.07999v1,"Toward a general, scaleable framework for Bayesian teaching with applications to topic models","Machines, not humans, are the world's dominant knowledge accumulators but
humans remain the dominant decision makers. Interpreting and disseminating the
knowledge accumulated by machines requires expertise, time, and is prone to
failure. The problem of how best to convey accumulated knowledge from computers
to humans is a critical bottleneck in the broader application of machine
learning. We propose an approach based on human teaching where the problem is
formalized as selecting a small subset of the data that will, with high
probability, lead the human user to the correct inference. This approach,
though successful for modeling human learning in simple laboratory experiments,
has failed to achieve broader relevance due to challenges in formulating
general and scalable algorithms. We propose general-purpose teaching via
pseudo-marginal sampling and demonstrate the algorithm by teaching topic
models. Simulation results show our sampling-based approach: effectively
approximates the probability where ground-truth is possible via enumeration,
results in data that are markedly different from those expected by random
sampling, and speeds learning especially for small amounts of data. Application
to movie synopsis data illustrates differences between teaching and random
sampling for teaching distributions and specific topics, and demonstrates gains
in scalability and applicability to real-world problems.","['Baxter S. Eaves Jr', 'Patrick Shafto']","['cs.LG', 'cs.AI', 'stat.ML']",2016-05-25 18:33:10+00:00
http://arxiv.org/abs/1605.07991v1,Efficient Distributed Learning with Sparsity,"We propose a novel, efficient approach for distributed sparse learning in
high-dimensions, where observations are randomly partitioned across machines.
Computationally, at each round our method only requires the master machine to
solve a shifted ell_1 regularized M-estimation problem, and other workers to
compute the gradient. In respect of communication, the proposed approach
provably matches the estimation error bound of centralized methods within
constant rounds of communications (ignoring logarithmic factors). We conduct
extensive experiments on both simulated and real world datasets, and
demonstrate encouraging performances on high-dimensional regression and
classification tasks.","['Jialei Wang', 'Mladen Kolar', 'Nathan Srebro', 'Tong Zhang']","['stat.ML', 'cs.LG']",2016-05-25 18:15:43+00:00
http://arxiv.org/abs/1605.07950v6,On Fast Convergence of Proximal Algorithms for SQRT-Lasso Optimization: Don't Worry About Its Nonsmooth Loss Function,"Many machine learning techniques sacrifice convenient computational
structures to gain estimation robustness and modeling flexibility. However, by
exploring the modeling structures, we find these ""sacrifices"" do not always
require more computational efforts. To shed light on such a ""free-lunch""
phenomenon, we study the square-root-Lasso (SQRT-Lasso) type regression
problem. Specifically, we show that the nonsmooth loss functions of SQRT-Lasso
type regression ease tuning effort and gain adaptivity to inhomogeneous noise,
but is not necessarily more challenging than Lasso in computation. We can
directly apply proximal algorithms (e.g. proximal gradient descent, proximal
Newton, and proximal Quasi-Newton algorithms) without worrying the
nonsmoothness of the loss function. Theoretically, we prove that the proximal
algorithms combined with the pathwise optimization scheme enjoy fast
convergence guarantees with high probability. Numerical results are provided to
support our theory.","['Xingguo Li', 'Haoming Jiang', 'Jarvis Haupt', 'Raman Arora', 'Han Liu', 'Mingyi Hong', 'Tuo Zhao']","['cs.LG', 'math.OC', 'stat.ML']",2016-05-25 16:08:08+00:00
http://arxiv.org/abs/1605.07913v3,Solution of linear ill-posed problems using random dictionaries,"In the present paper we consider application of overcomplete dictionaries to
solution of general ill-posed linear inverse problems. In the context of
regression problems, there has been enormous amount of effort to recover an
unknown function using such dictionaries. One of the most popular methods,
lasso and its versions, is based on minimizing empirical likelihood and
unfortunately, requires stringent assumptions on the dictionary, the, so
called, compatibility conditions. Though compatibility conditions are hard to
satisfy, it is well known that this can be accomplished by using random
dictionaries. In the present paper, we show how one can apply random
dictionaries to solution of ill-posed linear inverse problems. We put a
theoretical foundation under the suggested methodology and study its
performance via simulations.","['Pawan Gupta', 'Marianna Pensky']","['math.ST', 'stat.ME', 'stat.ML', 'stat.TH', '62G05 (Primary), 62C10 (Secondary)']",2016-05-25 14:51:50+00:00
http://arxiv.org/abs/1605.07906v2,How priors of initial hyperparameters affect Gaussian process regression models,"The hyperparameters in Gaussian process regression (GPR) model with a
specified kernel are often estimated from the data via the maximum marginal
likelihood. Due to the non-convexity of marginal likelihood with respect to the
hyperparameters, the optimization may not converge to the global maxima. A
common approach to tackle this issue is to use multiple starting points
randomly selected from a specific prior distribution. As a result the choice of
prior distribution may play a vital role in the predictability of this
approach. However, there exists little research in the literature to study the
impact of the prior distributions on the hyperparameter estimation and the
performance of GPR. In this paper, we provide the first empirical study on this
problem using simulated and real data experiments. We consider different types
of priors for the initial values of hyperparameters for some commonly used
kernels and investigate the influence of the priors on the predictability of
GPR models. The results reveal that, once a kernel is chosen, different priors
for the initial hyperparameters have no significant impact on the performance
of GPR prediction, despite that the estimates of the hyperparameters are very
different to the true values in some cases.","['Zexun Chen', 'Bo Wang']",['stat.ML'],2016-05-25 14:45:26+00:00
http://arxiv.org/abs/1605.07870v1,Simultaneous Sparse Dictionary Learning and Pruning,"Dictionary learning is a cutting-edge area in imaging processing, that has
recently led to state-of-the-art results in many signal processing tasks. The
idea is to conduct a linear decomposition of a signal using a few atoms of a
learned and usually over-completed dictionary instead of a pre-defined basis.
Determining a proper size of the to-be-learned dictionary is crucial for both
precision and efficiency of the process, while most of the existing dictionary
learning algorithms choose the size quite arbitrarily. In this paper, a novel
regularization method called the Grouped Smoothly Clipped Absolute Deviation
(GSCAD) is employed for learning the dictionary. The proposed method can
simultaneously learn a sparse dictionary and select the appropriate dictionary
size. Efficient algorithm is designed based on the alternative direction method
of multipliers (ADMM) which decomposes the joint non-convex problem with the
non-convex penalty into two convex optimization problems. Several examples are
presented for image denoising and the experimental results are compared with
other state-of-the-art approaches.","['Simeng Qu', 'Xiao Wang']",['stat.ML'],2016-05-25 13:24:39+00:00
http://arxiv.org/abs/1605.07826v4,Asymptotically exact inference in differentiable generative models,"Many generative models can be expressed as a differentiable function of
random inputs drawn from some simple probability density. This framework
includes both deep generative architectures such as Variational Autoencoders
and a large class of procedurally defined simulator models. We present a method
for performing efficient MCMC inference in such models when conditioning on
observations of the model output. For some models this offers an asymptotically
exact inference method where Approximate Bayesian Computation might otherwise
be employed. We use the intuition that inference corresponds to integrating a
density across the manifold corresponding to the set of inputs consistent with
the observed outputs. This motivates the use of a constrained variant of
Hamiltonian Monte Carlo which leverages the smooth geometry of the manifold to
coherently move between inputs exactly consistent with observations. We
validate the method by performing inference tasks in a diverse set of models.","['Matthew M. Graham', 'Amos J. Storkey']","['stat.CO', 'stat.ML']",2016-05-25 11:10:36+00:00
http://arxiv.org/abs/1605.07784v2,Fast Algorithms for Robust PCA via Gradient Descent,"We consider the problem of Robust PCA in the fully and partially observed
settings. Without corruptions, this is the well-known matrix completion
problem. From a statistical standpoint this problem has been recently
well-studied, and conditions on when recovery is possible (how many
observations do we need, how many corruptions can we tolerate) via
polynomial-time algorithms is by now understood. This paper presents and
analyzes a non-convex optimization approach that greatly reduces the
computational complexity of the above problems, compared to the best available
algorithms. In particular, in the fully observed case, with $r$ denoting rank
and $d$ dimension, we reduce the complexity from
$\mathcal{O}(r^2d^2\log(1/\varepsilon))$ to
$\mathcal{O}(rd^2\log(1/\varepsilon))$ -- a big savings when the rank is big.
For the partially observed case, we show the complexity of our algorithm is no
more than $\mathcal{O}(r^4d \log d \log(1/\varepsilon))$. Not only is this the
best-known run-time for a provable algorithm under partial observation, but in
the setting where $r$ is small compared to $d$, it also allows for
near-linear-in-$d$ run-time that can be exploited in the fully-observed case as
well, by simply running our algorithm on a subset of the observations.","['Xinyang Yi', 'Dohyung Park', 'Yudong Chen', 'Constantine Caramanis']","['cs.IT', 'cs.LG', 'math.IT', 'math.ST', 'stat.ML', 'stat.TH']",2016-05-25 09:10:07+00:00
