id,title,abstract,authors,categories,date
http://arxiv.org/abs/1608.06622v2,The discriminative Kalman filter for nonlinear and non-Gaussian sequential Bayesian filtering,"The Kalman filter (KF) is used in a variety of applications for computing the
posterior distribution of latent states in a state space model. The model
requires a linear relationship between states and observations. Extensions to
the Kalman filter have been proposed that incorporate linear approximations to
nonlinear models, such as the extended Kalman filter (EKF) and the unscented
Kalman filter (UKF). However, we argue that in cases where the dimensionality
of observed variables greatly exceeds the dimensionality of state variables, a
model for $p(\text{state}|\text{observation})$ proves both easier to learn and
more accurate for latent space estimation. We derive and validate what we call
the discriminative Kalman filter (DKF): a closed-form discriminative version of
Bayesian filtering that readily incorporates off-the-shelf discriminative
learning techniques. Further, we demonstrate that given mild assumptions,
highly non-linear models for $p(\text{state}|\text{observation})$ can be
specified. We motivate and validate on synthetic datasets and in neural
decoding from non-human primates, showing substantial increases in decoding
performance versus the standard Kalman filter.","['Michael C. Burkhart', 'David M. Brandman', 'Carlos E. Vargas-Irwin', 'Matthew T. Harrison']",['stat.ML'],2016-08-23 19:53:20+00:00
http://arxiv.org/abs/1608.06582v2,Approximation and inference methods for stochastic biochemical kinetics - a tutorial review,"Stochastic fluctuations of molecule numbers are ubiquitous in biological
systems. Important examples include gene expression and enzymatic processes in
living cells. Such systems are typically modelled as chemical reaction networks
whose dynamics are governed by the Chemical Master Equation. Despite its simple
structure, no analytic solutions to the Chemical Master Equation are known for
most systems. Moreover, stochastic simulations are computationally expensive,
making systematic analysis and statistical inference a challenging task.
Consequently, significant effort has been spent in recent decades on the
development of efficient approximation and inference methods. This article
gives an introduction to basic modelling concepts as well as an overview of
state of the art methods. First, we motivate and introduce deterministic and
stochastic methods for modelling chemical networks, and give an overview of
simulation and exact solution methods. Next, we discuss several approximation
methods, including the chemical Langevin equation, the system size expansion,
moment closure approximations, time-scale separation approximations and hybrid
methods. We discuss their various properties and review recent advances and
remaining challenges for these methods. We present a comparison of several of
these methods by means of a numerical case study and highlight some of their
respective advantages and disadvantages. Finally, we discuss the problem of
inference from experimental data in the Bayesian framework and review recent
methods developed the literature. In summary, this review gives a
self-contained introduction to modelling, approximations and inference methods
for stochastic chemical kinetics.","['David Schnoerr', 'Guido Sanguinetti', 'Ramon Grima']","['q-bio.QM', 'cond-mat.stat-mech', 'physics.bio-ph', 'q-bio.MN', 'stat.ML']",2016-08-23 17:13:05+00:00
http://arxiv.org/abs/1608.06412v1,Stability revisited: new generalisation bounds for the Leave-one-Out,"The present paper provides a new generic strategy leading to non-asymptotic
theoretical guarantees on the Leave-one-Out procedure applied to a broad class
of learning algorithms. This strategy relies on two main ingredients: the new
notion of $L^q$ stability, and the strong use of moment inequalities. $L^q$
stability extends the ongoing notion of hypothesis stability while remaining
weaker than the uniform stability. It leads to new PAC exponential
generalisation bounds for Leave-one-Out under mild assumptions. In the
literature, such bounds are available only for uniform stable algorithms under
boundedness for instance. Our generic strategy is applied to the Ridge
regression algorithm as a first step.","['Alain Celisse', 'Benjamin Guedj']","['stat.ML', 'math.ST', 'stat.TH']",2016-08-23 08:11:29+00:00
http://arxiv.org/abs/1608.06383v1,Softplus Regressions and Convex Polytopes,"To construct flexible nonlinear predictive distributions, the paper
introduces a family of softplus function based regression models that convolve,
stack, or combine both operations by convolving countably infinite stacked
gamma distributions, whose scales depend on the covariates. Generalizing
logistic regression that uses a single hyperplane to partition the covariate
space into two halves, softplus regressions employ multiple hyperplanes to
construct a confined space, related to a single convex polytope defined by the
intersection of multiple half-spaces or a union of multiple convex polytopes,
to separate one class from the other. The gamma process is introduced to
support the convolution of countably infinite (stacked) covariate-dependent
gamma distributions. For Bayesian inference, Gibbs sampling derived via novel
data augmentation and marginalization techniques is used to deconvolve and/or
demix the highly complex nonlinear predictive distribution. Example results
demonstrate that softplus regressions provide flexible nonlinear decision
boundaries, achieving classification accuracies comparable to that of kernel
support vector machine while requiring significant less computation for
out-of-sample prediction.",['Mingyuan Zhou'],"['stat.ML', 'stat.ME']",2016-08-23 05:15:25+00:00
http://arxiv.org/abs/1608.06315v1,LFADS - Latent Factor Analysis via Dynamical Systems,"Neuroscience is experiencing a data revolution in which many hundreds or
thousands of neurons are recorded simultaneously. Currently, there is little
consensus on how such data should be analyzed. Here we introduce LFADS (Latent
Factor Analysis via Dynamical Systems), a method to infer latent dynamics from
simultaneously recorded, single-trial, high-dimensional neural spiking data.
LFADS is a sequential model based on a variational auto-encoder. By making a
dynamical systems hypothesis regarding the generation of the observed data,
LFADS reduces observed spiking to a set of low-dimensional temporal factors,
per-trial initial conditions, and inferred inputs. We compare LFADS to existing
methods on synthetic data and show that it significantly out-performs them in
inferring neural firing rates and latent dynamics.","['David Sussillo', 'Rafal Jozefowicz', 'L. F. Abbott', 'Chethan Pandarinath']","['cs.LG', 'q-bio.NC', 'stat.ML']",2016-08-22 21:15:00+00:00
http://arxiv.org/abs/1608.06296v2,Neural networks for the prediction organic chemistry reactions,"Reaction prediction remains one of the major challenges for organic
chemistry, and is a pre-requisite for efficient synthetic planning. It is
desirable to develop algorithms that, like humans, ""learn"" from being exposed
to examples of the application of the rules of organic chemistry. We explore
the use of neural networks for predicting reaction types, using a new reaction
fingerprinting method. We combine this predictor with SMARTS transformations to
build a system which, given a set of reagents and re- actants, predicts the
likely products. We test this method on problems from a popular organic
chemistry textbook.","['Jennifer N. Wei', 'David Duvenaud', 'Alán Aspuru-Guzik']","['physics.chem-ph', 'q-bio.QM', 'stat.ML']",2016-08-22 20:01:05+00:00
http://arxiv.org/abs/1608.06253v1,Multi-Dueling Bandits and Their Application to Online Ranker Evaluation,"New ranking algorithms are continually being developed and refined,
necessitating the development of efficient methods for evaluating these
rankers. Online ranker evaluation focuses on the challenge of efficiently
determining, from implicit user feedback, which ranker out of a finite set of
rankers is the best. Online ranker evaluation can be modeled by dueling ban-
dits, a mathematical model for online learning under limited feedback from
pairwise comparisons. Comparisons of pairs of rankers is performed by
interleaving their result sets and examining which documents users click on.
The dueling bandits model addresses the key issue of which pair of rankers to
compare at each iteration, thereby providing a solution to the
exploration-exploitation trade-off. Recently, methods for simultaneously
comparing more than two rankers have been developed. However, the question of
which rankers to compare at each iteration was left open. We address this
question by proposing a generalization of the dueling bandits model that uses
simultaneous comparisons of an unrestricted number of rankers. We evaluate our
algorithm on synthetic data and several standard large-scale online ranker
evaluation datasets. Our experimental results show that the algorithm yields
orders of magnitude improvement in performance compared to stateof- the-art
dueling bandit algorithms.","['Brian Brost', 'Yevgeny Seldin', 'Ingemar J. Cox', 'Christina Lioma']","['cs.IR', 'cs.LG', 'stat.ML']",2016-08-22 18:20:18+00:00
http://arxiv.org/abs/1608.06238v1,Single-shot Adaptive Measurement for Quantum-enhanced Metrology,"Quantum-enhanced metrology aims to estimate an unknown parameter such that
the precision scales better than the shot-noise bound. Single-shot adaptive
quantum-enhanced metrology (AQEM) is a promising approach that uses feedback to
tweak the quantum process according to previous measurement outcomes.
Techniques and formalism for the adaptive case are quite different from the
usual non-adaptive quantum metrology approach due to the causal relationship
between measurements and outcomes. We construct a formal framework for AQEM by
modeling the procedure as a decision-making process, and we derive the
imprecision and the Cram\'{e}r-Rao lower bound with explicit dependence on the
feedback policy. We also explain the reinforcement learning approach for
generating quantum control policies, which is adopted due to the optimal policy
being non-trivial to devise. Applying a learning algorithm based on
differential evolution enables us to attain imprecision for adaptive
interferometric phase estimation, which turns out to be SQL when non-entangled
particles are used in the scheme.","['Pantita Palittapongarnpim', 'Peter Wittek', 'Barry C. Sanders']","['quant-ph', 'stat.ML']",2016-08-22 17:52:28+00:00
http://arxiv.org/abs/1608.06203v1,Computational and Statistical Tradeoffs in Learning to Rank,"For massive and heterogeneous modern datasets, it is of fundamental interest
to provide guarantees on the accuracy of estimation when computational
resources are limited. In the application of learning to rank, we provide a
hierarchy of rank-breaking mechanisms ordered by the complexity in thus
generated sketch of the data. This allows the number of data points collected
to be gracefully traded off against computational resources available, while
guaranteeing the desired level of accuracy. Theoretical guarantees on the
proposed generalized rank-breaking implicitly provide such trade-offs, which
can be explicitly characterized under certain canonical scenarios on the
structure of the data.","['Ashish Khetan', 'Sewoong Oh']","['cs.LG', 'cs.IT', 'math.IT', 'stat.ML']",2016-08-22 15:58:31+00:00
http://arxiv.org/abs/1608.06072v2,"Uniform Generalization, Concentration, and Adaptive Learning","One fundamental goal in any learning algorithm is to mitigate its risk for
overfitting. Mathematically, this requires that the learning algorithm enjoys a
small generalization risk, which is defined either in expectation or in
probability. Both types of generalization are commonly used in the literature.
For instance, generalization in expectation has been used to analyze
algorithms, such as ridge regression and SGD, whereas generalization in
probability is used in the VC theory, among others. Recently, a third notion of
generalization has been studied, called uniform generalization, which requires
that the generalization risk vanishes uniformly in expectation across all
bounded parametric losses. It has been shown that uniform generalization is, in
fact, equivalent to an information-theoretic stability constraint, and that it
recovers classical results in learning theory. It is achievable under various
settings, such as sample compression schemes, finite hypothesis spaces, finite
domains, and differential privacy. However, the relationship between uniform
generalization and concentration remained unknown. In this paper, we answer
this question by proving that, while a generalization in expectation does not
imply a generalization in probability, a uniform generalization in expectation
does imply concentration. We establish a chain rule for the uniform
generalization risk of the composition of hypotheses and use it to derive a
large deviation bound. Finally, we prove that the bound is tight.",['Ibrahim Alabdulmohsin'],"['cs.LG', 'cs.IT', 'math.IT', 'stat.ML', '68T05, 94A15', 'I.2.6']",2016-08-22 07:47:56+00:00
