id,title,abstract,authors,categories,date
http://arxiv.org/abs/2104.14672v1,Analytical bounds on the local Lipschitz constants of ReLU networks,"In this paper, we determine analytical upper bounds on the local Lipschitz
constants of feedforward neural networks with ReLU activation functions. We do
so by deriving Lipschitz constants and bounds for ReLU, affine-ReLU, and max
pooling functions, and combining the results to determine a network-wide bound.
Our method uses several insights to obtain tight bounds, such as keeping track
of the zero elements of each layer, and analyzing the composition of affine and
ReLU functions. Furthermore, we employ a careful computational approach which
allows us to apply our method to large networks such as AlexNet and VGG-16. We
present several examples using different networks, which show how our local
Lipschitz bounds are tighter than the global Lipschitz bounds. We also show how
our method can be applied to provide adversarial bounds for classification
networks. These results show that our method produces the largest known bounds
on minimum adversarial perturbations for large networks such as AlexNet and
VGG-16.","['Trevor Avant', 'Kristi A. Morgansen']","['cs.LG', 'stat.ML']",2021-04-29 21:57:47+00:00
http://arxiv.org/abs/2104.14581v1,MuyGPs: Scalable Gaussian Process Hyperparameter Estimation Using Local Cross-Validation,"Gaussian processes (GPs) are non-linear probabilistic models popular in many
applications. However, na\""ive GP realizations require quadratic memory to
store the covariance matrix and cubic computation to perform inference or
evaluate the likelihood function. These bottlenecks have driven much investment
in the development of approximate GP alternatives that scale to the large data
sizes common in modern data-driven applications. We present in this manuscript
MuyGPs, a novel efficient GP hyperparameter estimation method. MuyGPs builds
upon prior methods that take advantage of the nearest neighbors structure of
the data, and uses leave-one-out cross-validation to optimize covariance
(kernel) hyperparameters without realizing a possibly expensive likelihood. We
describe our model and methods in detail, and compare our implementations
against the state-of-the-art competitors in a benchmark spatial statistics
problem. We show that our method outperforms all known competitors both in
terms of time-to-solution and the root mean squared error of the predictions.","['Amanda Muyskens', 'Benjamin Priest', 'Imène Goumiri', 'Michael Schneider']","['stat.CO', 'stat.ML']",2021-04-29 18:10:21+00:00
http://arxiv.org/abs/2104.14543v3,Optimal training of variational quantum algorithms without barren plateaus,"Variational quantum algorithms (VQAs) promise efficient use of near-term
quantum computers. However, training VQAs often requires an extensive amount of
time and suffers from the barren plateau problem where the magnitude of the
gradients vanishes with increasing number of qubits. Here, we show how to
optimally train VQAs for learning quantum states. Parameterized quantum
circuits can form Gaussian kernels, which we use to derive adaptive learning
rates for gradient ascent. We introduce the generalized quantum natural
gradient that features stability and optimized movement in parameter space.
Both methods together outperform other optimization routines in training VQAs.
Our methods also excel at numerically optimizing driving protocols for quantum
control problems. The gradients of the VQA do not vanish when the fidelity
between the initial state and the state to be learned is bounded from below. We
identify a VQA for quantum simulation with such a constraint that thus can be
trained free of barren plateaus. Finally, we propose the application of
Gaussian kernels for quantum machine learning.","['Tobias Haug', 'M. S. Kim']","['quant-ph', 'cs.LG', 'stat.ML']",2021-04-29 17:54:59+00:00
http://arxiv.org/abs/2104.14538v1,Distributed Multigrid Neural Solvers on Megavoxel Domains,"We consider the distributed training of large-scale neural networks that
serve as PDE solvers producing full field outputs. We specifically consider
neural solvers for the generalized 3D Poisson equation over megavoxel domains.
A scalable framework is presented that integrates two distinct advances. First,
we accelerate training a large model via a method analogous to the multigrid
technique used in numerical linear algebra. Here, the network is trained using
a hierarchy of increasing resolution inputs in sequence, analogous to the 'V',
'W', 'F', and 'Half-V' cycles used in multigrid approaches. In conjunction with
the multi-grid approach, we implement a distributed deep learning framework
which significantly reduces the time to solve. We show the scalability of this
approach on both GPU (Azure VMs on Cloud) and CPU clusters (PSC Bridges2). This
approach is deployed to train a generalized 3D Poisson solver that scales well
to predict output full-field solutions up to the resolution of 512x512x512 for
a high dimensional family of inputs.","['Aditya Balu', 'Sergio Botelho', 'Biswajit Khara', 'Vinay Rao', 'Chinmay Hegde', 'Soumik Sarkar', 'Santi Adavani', 'Adarsh Krishnamurthy', 'Baskar Ganapathysubramanian']","['cs.LG', 'stat.ML']",2021-04-29 17:53:22+00:00
http://arxiv.org/abs/2104.14534v1,On the Emergence of Whole-body Strategies from Humanoid Robot Push-recovery Learning,"Balancing and push-recovery are essential capabilities enabling humanoid
robots to solve complex locomotion tasks. In this context, classical control
systems tend to be based on simplified physical models and hard-coded
strategies. Although successful in specific scenarios, this approach requires
demanding tuning of parameters and switching logic between
specifically-designed controllers for handling more general perturbations. We
apply model-free Deep Reinforcement Learning for training a general and robust
humanoid push-recovery policy in a simulation environment. Our method targets
high-dimensional whole-body humanoid control and is validated on the iCub
humanoid. Reward components incorporating expert knowledge on humanoid control
enable fast learning of several robust behaviors by the same policy, spanning
the entire body. We validate our method with extensive quantitative analyses in
simulation, including out-of-sample tasks which demonstrate policy robustness
and generalization, both key requirements towards real-world robot deployment.","['Diego Ferigo', 'Raffaello Camoriano', 'Paolo Maria Viceconte', 'Daniele Calandriello', 'Silvio Traversaro', 'Lorenzo Rosasco', 'Daniele Pucci']","['cs.RO', 'cs.LG', 'stat.ML']",2021-04-29 17:49:20+00:00
http://arxiv.org/abs/2104.14527v5,Online certification of preference-based fairness for personalized recommender systems,"Recommender systems are facing scrutiny because of their growing impact on
the opportunities we have access to. Current audits for fairness are limited to
coarse-grained parity assessments at the level of sensitive groups. We propose
to audit for envy-freeness, a more granular criterion aligned with individual
preferences: every user should prefer their recommendations to those of other
users. Since auditing for envy requires to estimate the preferences of users
beyond their existing recommendations, we cast the audit as a new pure
exploration problem in multi-armed bandits. We propose a sample-efficient
algorithm with theoretical guarantees that it does not deteriorate user
experience. We also study the trade-offs achieved on real-world recommendation
datasets.","['Virginie Do', 'Sam Corbett-Davies', 'Jamal Atif', 'Nicolas Usunier']","['cs.LG', 'cs.AI', 'cs.CY', 'stat.ML']",2021-04-29 17:45:27+00:00
http://arxiv.org/abs/2104.14526v3,Scaling and Scalability: Provable Nonconvex Low-Rank Tensor Estimation from Incomplete Measurements,"Tensors, which provide a powerful and flexible model for representing
multi-attribute data and multi-way interactions, play an indispensable role in
modern data science across various fields in science and engineering. A
fundamental task is to faithfully recover the tensor from highly incomplete
measurements in a statistically and computationally efficient manner.
Harnessing the low-rank structure of tensors in the Tucker decomposition, this
paper develops a scaled gradient descent (ScaledGD) algorithm to directly
recover the tensor factors with tailored spectral initializations, and shows
that it provably converges at a linear rate independent of the condition number
of the ground truth tensor for two canonical problems -- tensor completion and
tensor regression -- as soon as the sample size is above the order of $n^{3/2}$
ignoring other parameter dependencies, where $n$ is the dimension of the
tensor. This leads to an extremely scalable approach to low-rank tensor
estimation compared with prior art, which suffers from at least one of the
following drawbacks: extreme sensitivity to ill-conditioning, high
per-iteration costs in terms of memory and computation, or poor sample
complexity guarantees. To the best of our knowledge, ScaledGD is the first
algorithm that achieves near-optimal statistical and computational complexities
simultaneously for low-rank tensor completion with the Tucker decomposition.
Our algorithm highlights the power of appropriate preconditioning in
accelerating nonconvex statistical estimation, where the iteration-varying
preconditioners promote desirable invariance properties of the trajectory with
respect to the underlying symmetry in low-rank tensor factorization.","['Tian Tong', 'Cong Ma', 'Ashley Prater-Bennette', 'Erin Tripp', 'Yuejie Chi']","['cs.LG', 'cs.IT', 'eess.SP', 'math.IT', 'math.OC', 'stat.ML']",2021-04-29 17:44:49+00:00
http://arxiv.org/abs/2104.14429v2,Photonic co-processors in HPC: using LightOn OPUs for Randomized Numerical Linear Algebra,"Randomized Numerical Linear Algebra (RandNLA) is a powerful class of methods,
widely used in High Performance Computing (HPC). RandNLA provides approximate
solutions to linear algebra functions applied to large signals, at reduced
computational costs. However, the randomization step for dimensionality
reduction may itself become the computational bottleneck on traditional
hardware. Leveraging near constant-time linear random projections delivered by
LightOn Optical Processing Units we show that randomization can be
significantly accelerated, at negligible precision loss, in a wide range of
important RandNLA algorithms, such as RandSVD or trace estimators.","['Daniel Hesslow', 'Alessandro Cappelli', 'Igor Carron', 'Laurent Daudet', 'Raphaël Lafargue', 'Kilian Müller', 'Ruben Ohana', 'Gustave Pariente', 'Iacopo Poli']","['stat.ML', 'cs.LG']",2021-04-29 15:48:52+00:00
http://arxiv.org/abs/2104.14421v1,What Are Bayesian Neural Network Posteriors Really Like?,"The posterior over Bayesian neural network (BNN) parameters is extremely
high-dimensional and non-convex. For computational reasons, researchers
approximate this posterior using inexpensive mini-batch methods such as
mean-field variational inference or stochastic-gradient Markov chain Monte
Carlo (SGMCMC). To investigate foundational questions in Bayesian deep
learning, we instead use full-batch Hamiltonian Monte Carlo (HMC) on modern
architectures. We show that (1) BNNs can achieve significant performance gains
over standard training and deep ensembles; (2) a single long HMC chain can
provide a comparable representation of the posterior to multiple shorter
chains; (3) in contrast to recent studies, we find posterior tempering is not
needed for near-optimal performance, with little evidence for a ""cold
posterior"" effect, which we show is largely an artifact of data augmentation;
(4) BMA performance is robust to the choice of prior scale, and relatively
similar for diagonal Gaussian, mixture of Gaussian, and logistic priors; (5)
Bayesian neural networks show surprisingly poor generalization under domain
shift; (6) while cheaper alternatives such as deep ensembles and SGMCMC methods
can provide good generalization, they provide distinct predictive distributions
from HMC. Notably, deep ensemble predictive distributions are similarly close
to HMC as standard SGLD, and closer than standard variational inference.","['Pavel Izmailov', 'Sharad Vikram', 'Matthew D. Hoffman', 'Andrew Gordon Wilson']","['cs.LG', 'stat.ML']",2021-04-29 15:38:46+00:00
http://arxiv.org/abs/2104.14562v1,Stochastic Mirror Descent for Low-Rank Tensor Decomposition Under Non-Euclidean Losses,"This work considers low-rank canonical polyadic decomposition (CPD) under a
class of non-Euclidean loss functions that frequently arise in statistical
machine learning and signal processing. These loss functions are often used for
certain types of tensor data, e.g., count and binary tensors, where the least
squares loss is considered unnatural.Compared to the least squares loss, the
non-Euclidean losses are generally more challenging to handle. Non-Euclidean
CPD has attracted considerable interests and a number of prior works exist.
However, pressing computational and theoretical challenges, such as scalability
and convergence issues, still remain. This work offers a unified stochastic
algorithmic framework for large-scale CPD decomposition under a variety of
non-Euclidean loss functions. Our key contribution lies in a tensor fiber
sampling strategy-based flexible stochastic mirror descent framework.
Leveraging the sampling scheme and the multilinear algebraic structure of
low-rank tensors, the proposed lightweight algorithm ensures global convergence
to a stationary point under reasonable conditions. Numerical results show that
our framework attains promising non-Euclidean CPD performance. The proposed
framework also exhibits substantial computational savings compared to
state-of-the-art methods.","['Wenqiang Pu', 'Shahana Ibrahim', 'Xiao Fu', 'Mingyi Hong']","['stat.ML', 'cs.LG', 'eess.SP']",2021-04-29 14:58:25+00:00
