id,title,abstract,authors,categories,date
http://arxiv.org/abs/2103.16714v1,Statistical inference for individual fairness,"As we rely on machine learning (ML) models to make more consequential
decisions, the issue of ML models perpetuating or even exacerbating undesirable
historical biases (e.g., gender and racial biases) has come to the fore of the
public's attention. In this paper, we focus on the problem of detecting
violations of individual fairness in ML models. We formalize the problem as
measuring the susceptibility of ML models against a form of adversarial attack
and develop a suite of inference tools for the adversarial cost function. The
tools allow auditors to assess the individual fairness of ML models in a
statistically-principled way: form confidence intervals for the worst-case
performance differential between similar individuals and test hypotheses of
model fairness with (asymptotic) non-coverage/Type I error rate control. We
demonstrate the utility of our tools in a real-world case study.","['Subha Maity', 'Songkai Xue', 'Mikhail Yurochkin', 'Yuekai Sun']","['stat.ML', 'cs.LG']",2021-03-30 22:49:25+00:00
http://arxiv.org/abs/2103.16700v1,"Trees, Forests, Chickens, and Eggs: When and Why to Prune Trees in a Random Forest","Due to their long-standing reputation as excellent off-the-shelf predictors,
random forests continue remain a go-to model of choice for applied
statisticians and data scientists. Despite their widespread use, however, until
recently, little was known about their inner-workings and about which aspects
of the procedure were driving their success. Very recently, two competing
hypotheses have emerged -- one based on interpolation and the other based on
regularization. This work argues in favor of the latter by utilizing the
regularization framework to reexamine the decades-old question of whether
individual trees in an ensemble ought to be pruned. Despite the fact that
default constructions of random forests use near full depth trees in most
popular software packages, here we provide strong evidence that tree depth
should be seen as a natural form of regularization across the entire procedure.
In particular, our work suggests that random forests with shallow trees are
advantageous when the signal-to-noise ratio in the data is low. In building up
this argument, we also critique the newly popular notion of ""double descent"" in
random forests by drawing parallels to U-statistics and arguing that the
noticeable jumps in random forest accuracy are the result of simple averaging
rather than interpolation.","['Siyu Zhou', 'Lucas Mentch']","['stat.ML', 'cs.LG']",2021-03-30 21:57:55+00:00
http://arxiv.org/abs/2103.16689v2,Multi-Source Causal Inference Using Control Variates,"While many areas of machine learning have benefited from the increasing
availability of large and varied datasets, the benefit to causal inference has
been limited given the strong assumptions needed to ensure identifiability of
causal effects; these are often not satisfied in real-world datasets. For
example, many large observational datasets (e.g., case-control studies in
epidemiology, click-through data in recommender systems) suffer from selection
bias on the outcome, which makes the average treatment effect (ATE)
unidentifiable. We propose a general algorithm to estimate causal effects from
\emph{multiple} data sources, where the ATE may be identifiable only in some
datasets but not others. The key idea is to construct control variates using
the datasets in which the ATE is not identifiable. We show theoretically that
this reduces the variance of the ATE estimate. We apply this framework to
inference from observational data under outcome selection bias, assuming access
to an auxiliary small dataset from which we can obtain a consistent estimate of
the ATE. We construct a control variate by taking the difference of the odds
ratio estimates from the two datasets. Across simulations and two case studies
with real data, we show that this control variate can significantly reduce the
variance of the ATE estimate.","['Wenshuo Guo', 'Serena Wang', 'Peng Ding', 'Yixin Wang', 'Michael I. Jordan']","['cs.LG', 'stat.ME', 'stat.ML']",2021-03-30 21:20:51+00:00
http://arxiv.org/abs/2103.16685v1,Deep Learning in current Neuroimaging: a multivariate approach with power and type I error control but arguable generalization ability,"Discriminative analysis in neuroimaging by means of deep/machine learning
techniques is usually tested with validation techniques, whereas the associated
statistical significance remains largely under-developed due to their
computational complexity. In this work, a non-parametric framework is proposed
that estimates the statistical significance of classifications using deep
learning architectures. In particular, a combination of autoencoders (AE) and
support vector machines (SVM) is applied to: (i) a one-condition, within-group
designs often of normal controls (NC) and; (ii) a two-condition, between-group
designs which contrast, for example, Alzheimer's disease (AD) patients with NC
(the extension to multi-class analyses is also included). A random-effects
inference based on a label permutation test is proposed in both studies using
cross-validation (CV) and resubstitution with upper bound correction (RUB) as
validation methods. This allows both false positives and classifier overfitting
to be detected as well as estimating the statistical power of the test. Several
experiments were carried out using the Alzheimer's Disease Neuroimaging
Initiative (ADNI) dataset, the Dominantly Inherited Alzheimer Network (DIAN)
dataset, and a MCI prediction dataset. We found in the permutation test that CV
and RUB methods offer a false positive rate close to the significance level and
an acceptable statistical power (although lower using cross-validation). A
large separation between training and test accuracies using CV was observed,
especially in one-condition designs. This implies a low generalization ability
as the model fitted in training is not informative with respect to the test
set. We propose as solution by applying RUB, whereby similar results are
obtained to those of the CV test set, but considering the whole set and with a
lower computational cost per iteration.","['Carmen Jiménez-Mesa', 'Javier Ramírez', 'John Suckling', 'Jonathan Vöglein', 'Johannes Levin', 'Juan Manuel Górriz', ""Alzheimer's Disease Neuroimaging Initiative ADNI"", 'Dominantly Inherited Alzheimer Network DIAN']","['stat.ML', 'cs.LG', 'eess.IV', 'stat.AP']",2021-03-30 21:15:39+00:00
http://arxiv.org/abs/2103.16649v4,Revisiting Bayesian Optimization in the light of the COCO benchmark,"It is commonly believed that Bayesian optimization (BO) algorithms are highly
efficient for optimizing numerically costly functions. However, BO is not often
compared to widely different alternatives, and is mostly tested on narrow sets
of problems (multimodal, low-dimensional functions), which makes it difficult
to assess where (or if) they actually achieve state-of-the-art performance.
Moreover, several aspects in the design of these algorithms vary across
implementations without a clear recommendation emerging from current practices,
and many of these design choices are not substantiated by authoritative test
campaigns. This article reports a large investigation about the effects on the
performance of (Gaussian process based) BO of common and less common design
choices. The experiments are carried out with the established COCO (COmparing
Continuous Optimizers) software. It is found that a small initial budget, a
quadratic trend, high-quality optimization of the acquisition criterion bring
consistent progress. Using the GP mean as an occasional acquisition contributes
to a negligible additional improvement. Warping degrades performance. The
Mat\'ern 5/2 kernel is a good default but it may be surpassed by the
exponential kernel on irregular functions. Overall, the best EGO variants are
competitive or improve over state-of-the-art algorithms in dimensions less or
equal to 5 for multimodal functions. The code developed for this study makes
the new version (v2.1.1) of the R package DiceOptim available on CRAN. The
structure of the experiments by function groups allows to define priorities for
future research on Bayesian optimization.","['Rodolphe Le Riche', 'Victor Picheny']","['math.OC', 'stat.CO', 'stat.ML']",2021-03-30 19:45:18+00:00
http://arxiv.org/abs/2103.16629v2,"Learning Lipschitz Feedback Policies from Expert Demonstrations: Closed-Loop Guarantees, Generalization and Robustness","In this work, we propose a framework to learn feedback control policies with
guarantees on closed-loop generalization and adversarial robustness. These
policies are learned directly from expert demonstrations, contained in a
dataset of state-control input pairs, without any prior knowledge of the task
and system model. We use a Lipschitz-constrained loss minimization scheme to
learn feedback policies with certified closed-loop robustness, wherein the
Lipschitz constraint serves as a mechanism to tune the generalization
performance and robustness to adversarial disturbances. Our analysis exploits
the Lipschitz property to obtain closed-loop guarantees on generalization and
robustness of the learned policies. In particular, we derive a finite sample
bound on the policy learning error and establish robust closed-loop stability
under the learned control policy. We also derive bounds on the closed-loop
regret with respect to the expert policy and the deterioration of closed-loop
performance under bounded (adversarial) disturbances to the state measurements.
Numerical results validate our analysis and demonstrate the effectiveness of
our robust feedback policy learning framework. Finally, our results suggest the
existence of a potential tradeoff between nominal closed-loop performance and
adversarial robustness, and that improvements in nominal closed-loop
performance can only be made at the expense of robustness to adversarial
perturbations.","['Abed AlRahman Al Makdah', 'Vishaal Krishnan', 'Fabio Pasqualetti']","['cs.LG', 'cs.SY', 'eess.SY', 'math.OC', 'stat.ML', '93Cxx']",2021-03-30 19:11:05+00:00
http://arxiv.org/abs/2103.16596v1,Benchmarks for Deep Off-Policy Evaluation,"Off-policy evaluation (OPE) holds the promise of being able to leverage
large, offline datasets for both evaluating and selecting complex policies for
decision making. The ability to learn offline is particularly important in many
real-world domains, such as in healthcare, recommender systems, or robotics,
where online data collection is an expensive and potentially dangerous process.
Being able to accurately evaluate and select high-performing policies without
requiring online interaction could yield significant benefits in safety, time,
and cost for these applications. While many OPE methods have been proposed in
recent years, comparing results between papers is difficult because currently
there is a lack of a comprehensive and unified benchmark, and measuring
algorithmic progress has been challenging due to the lack of difficult
evaluation tasks. In order to address this gap, we present a collection of
policies that in conjunction with existing offline datasets can be used for
benchmarking off-policy evaluation. Our tasks include a range of challenging
high-dimensional continuous control problems, with wide selections of datasets
and policies for performing policy selection. The goal of our benchmark is to
provide a standardized measure of progress that is motivated from a set of
principles designed to challenge and test the limits of existing OPE methods.
We perform an evaluation of state-of-the-art algorithms and provide open-source
access to our data and code to foster future research in this area.","['Justin Fu', 'Mohammad Norouzi', 'Ofir Nachum', 'George Tucker', 'Ziyu Wang', 'Alexander Novikov', 'Mengjiao Yang', 'Michael R. Zhang', 'Yutian Chen', 'Aviral Kumar', 'Cosmin Paduraru', 'Sergey Levine', 'Tom Le Paine']","['cs.LG', 'stat.ML']",2021-03-30 18:09:33+00:00
http://arxiv.org/abs/2103.16547v3,The Elastic Lottery Ticket Hypothesis,"Lottery Ticket Hypothesis (LTH) raises keen attention to identifying sparse
trainable subnetworks, or winning tickets, which can be trained in isolation to
achieve similar or even better performance compared to the full models. Despite
many efforts being made, the most effective method to identify such winning
tickets is still Iterative Magnitude-based Pruning (IMP), which is
computationally expensive and has to be run thoroughly for every different
network. A natural question that comes in is: can we ""transform"" the winning
ticket found in one network to another with a different architecture, yielding
a winning ticket for the latter at the beginning, without re-doing the
expensive IMP? Answering this question is not only practically relevant for
efficient ""once-for-all"" winning ticket finding, but also theoretically
appealing for uncovering inherently scalable sparse patterns in networks. We
conduct extensive experiments on CIFAR-10 and ImageNet, and propose a variety
of strategies to tweak the winning tickets found from different networks of the
same model family (e.g., ResNets). Based on these results, we articulate the
Elastic Lottery Ticket Hypothesis (E-LTH): by mindfully replicating (or
dropping) and re-ordering layers for one network, its corresponding winning
ticket could be stretched (or squeezed) into a subnetwork for another deeper
(or shallower) network from the same family, whose performance is nearly the
same competitive as the latter's winning ticket directly found by IMP. We have
also extensively compared E-LTH with pruning-at-initialization and dynamic
sparse training methods, as well as discussed the generalizability of E-LTH to
different model families, layer types, and across datasets. Code is available
at https://github.com/VITA-Group/ElasticLTH.","['Xiaohan Chen', 'Yu Cheng', 'Shuohang Wang', 'Zhe Gan', 'Jingjing Liu', 'Zhangyang Wang']","['cs.CV', 'cs.AI', 'cs.LG', 'stat.ML']",2021-03-30 17:53:45+00:00
http://arxiv.org/abs/2103.16451v3,Robustifying Conditional Portfolio Decisions via Optimal Transport,"We propose a data-driven portfolio selection model that integrates side
information, conditional estimation and robustness using the framework of
distributionally robust optimization. Conditioning on the observed side
information, the portfolio manager solves an allocation problem that minimizes
the worst-case conditional risk-return trade-off, subject to all possible
perturbations of the covariate-return probability distribution in an optimal
transport ambiguity set. Despite the non-linearity of the objective function in
the probability measure, we show that the distributionally robust portfolio
allocation with side information problem can be reformulated as a
finite-dimensional optimization problem. If portfolio decisions are made based
on either the mean-variance or the mean-Conditional Value-at-Risk criterion,
the resulting reformulation can be further simplified to second-order or
semi-definite cone programs. Empirical studies in the US equity market
demonstrate the advantage of our integrative framework against other
benchmarks.","['Viet Anh Nguyen', 'Fan Zhang', 'Shanshan Wang', 'Jose Blanchet', 'Erick Delage', 'Yinyu Ye']","['q-fin.PM', 'math.OC', 'stat.ML']",2021-03-30 15:56:03+00:00
http://arxiv.org/abs/2103.16355v2,Nonlinear Weighted Directed Acyclic Graph and A Priori Estimates for Neural Networks,"In an attempt to better understand structural benefits and generalization
power of deep neural networks, we firstly present a novel graph theoretical
formulation of neural network models, including fully connected, residual
network (ResNet) and densely connected networks (DenseNet). Secondly, we extend
the error analysis of the population risk for two layer network
\cite{ew2019prioriTwo} and ResNet \cite{e2019prioriRes} to DenseNet, and show
further that for neural networks satisfying certain mild conditions, similar
estimates can be obtained. These estimates are a priori in nature since they
depend sorely on the information prior to the training process, in particular,
the bounds for the estimation errors are independent of the input dimension.","['Yuqing Li', 'Tao Luo', 'Chao Ma']","['cs.LG', 'stat.ML', '05C62, 41A46, 41A63, 62J02']",2021-03-30 13:54:33+00:00
