id,title,abstract,authors,categories,date
http://arxiv.org/abs/2311.09369v1,Time-dependent Probabilistic Generative Models for Disease Progression,"Electronic health records contain valuable information for monitoring
patients' health trajectories over time. Disease progression models have been
developed to understand the underlying patterns and dynamics of diseases using
these data as sequences. However, analyzing temporal data from EHRs is
challenging due to the variability and irregularities present in medical
records. We propose a Markovian generative model of treatments developed to (i)
model the irregular time intervals between medical events; (ii) classify
treatments into subtypes based on the patient sequence of medical events and
the time intervals between them; and (iii) segment treatments into subsequences
of disease progression patterns. We assume that sequences have an associated
structure of latent variables: a latent class representing the different
subtypes of treatments; and a set of latent stages indicating the phase of
progression of the treatments. We use the Expectation-Maximization algorithm to
learn the model, which is efficiently solved with a dynamic programming-based
method. Various parametric models have been employed to model the time
intervals between medical events during the learning process, including the
geometric, exponential, and Weibull distributions. The results demonstrate the
effectiveness of our model in recovering the underlying model from data and
accurately modeling the irregular time intervals between medical actions.","['Onintze Zaballa', 'Aritz Pérez', 'Elisa Gómez-Inhiesto', 'Teresa Acaiturri-Ayesta', 'Jose A. Lozano']","['stat.ML', 'cs.CY', 'cs.LG']",2023-11-15 21:00:00+00:00
http://arxiv.org/abs/2311.09200v4,Are Normalizing Flows the Key to Unlocking the Exponential Mechanism?,"The Exponential Mechanism (ExpM), designed for private optimization, has been
historically sidelined from use on continuous sample spaces, as it requires
sampling from a generally intractable density, and, to a lesser extent,
bounding the sensitivity of the objective function. Any differential privacy
(DP) mechanism can be instantiated as ExpM, and ExpM poses an elegant solution
for private machine learning (ML) that bypasses inherent inefficiencies of
DPSGD. This paper seeks to operationalize ExpM for private optimization and ML
by using an auxiliary Normalizing Flow (NF), an expressive deep network for
density learning, to approximately sample from ExpM density. The method,
ExpM+NF is an alternative to SGD methods for model training. We prove a
sensitivity bound for the $\ell^2$ loss permitting ExpM use with any sampling
method. To test feasibility, we present results on MIMIC-III health data
comparing (non-private) SGD, DPSGD, and ExpM+NF training methods' accuracy and
training time. We find that a model sampled from ExpM+NF is nearly as accurate
as non-private SGD, more accurate than DPSGD, and ExpM+NF trains faster than
Opacus' DPSGD implementation. Unable to provide a privacy proof for the NF
approximation, we present empirical results to investigate privacy including
the LiRA membership inference attack of Carlini et al. and the recent privacy
auditing lower bound method of Steinke et al. Our findings suggest ExpM+NF
provides more privacy than non-private SGD, but not as much as DPSGD, although
many attacks are impotent against any model. Ancillary benefits of this work
include pushing the SOTA of privacy and accuracy on MIMIC-III healthcare data,
exhibiting the use of ExpM+NF for Bayesian inference, showing the limitations
of empirical privacy auditing in practice, and providing several privacy
theorems applicable to distribution learning.","['Robert A. Bridges', 'Vandy J. Tombs', 'Christopher B. Stanley']","['stat.ML', 'cs.AI', 'cs.CR', 'cs.LG', 'math.PR']",2023-11-15 18:43:29+00:00
http://arxiv.org/abs/2311.09197v1,A Unified Approach to Learning Ising Models: Beyond Independence and Bounded Width,"We revisit the problem of efficiently learning the underlying parameters of
Ising models from data. Current algorithmic approaches achieve essentially
optimal sample complexity when given i.i.d. samples from the stationary measure
and the underlying model satisfies ""width"" bounds on the total $\ell_1$
interaction involving each node. We show that a simple existing approach based
on node-wise logistic regression provably succeeds at recovering the underlying
model in several new settings where these assumptions are violated:
  (1) Given dynamically generated data from a wide variety of local Markov
chains, like block or round-robin dynamics, logistic regression recovers the
parameters with optimal sample complexity up to $\log\log n$ factors. This
generalizes the specialized algorithm of Bresler, Gamarnik, and Shah [IEEE
Trans. Inf. Theory'18] for structure recovery in bounded degree graphs from
Glauber dynamics.
  (2) For the Sherrington-Kirkpatrick model of spin glasses, given
$\mathsf{poly}(n)$ independent samples, logistic regression recovers the
parameters in most of the known high-temperature regime via a simple reduction
to weaker structural properties of the measure. This improves on recent work of
Anari, Jain, Koehler, Pham, and Vuong [ArXiv'23] which gives distribution
learning at higher temperature.
  (3) As a simple byproduct of our techniques, logistic regression achieves an
exponential improvement in learning from samples in the M-regime of data
considered by Dutt, Lokhov, Vuffray, and Misra [ICML'21] as well as novel
guarantees for learning from the adversarial Glauber dynamics of Chin, Moitra,
Mossel, and Sandon [ArXiv'23].
  Our approach thus significantly generalizes the elegant analysis of Wu,
Sanghavi, and Dimakis [Neurips'19] without any algorithmic modification.","['Jason Gaitonde', 'Elchanan Mossel']","['cs.LG', 'cs.DS', 'stat.ML']",2023-11-15 18:41:19+00:00
http://arxiv.org/abs/2311.09145v1,Model Agnostic Explainable Selective Regression via Uncertainty Estimation,"With the wide adoption of machine learning techniques, requirements have
evolved beyond sheer high performance, often requiring models to be
trustworthy. A common approach to increase the trustworthiness of such systems
is to allow them to refrain from predicting. Such a framework is known as
selective prediction. While selective prediction for classification tasks has
been widely analyzed, the problem of selective regression is understudied. This
paper presents a novel approach to selective regression that utilizes
model-agnostic non-parametric uncertainty estimation. Our proposed framework
showcases superior performance compared to state-of-the-art selective
regressors, as demonstrated through comprehensive benchmarking on 69 datasets.
Finally, we use explainable AI techniques to gain an understanding of the
drivers behind selective regression. We implement our selective regression
method in the open-source Python package doubt and release the code used to
reproduce our experiments.","['Andrea Pugnana', 'Carlos Mougan', 'Dan Saattrup Nielsen']","['cs.LG', 'stat.ML']",2023-11-15 17:40:48+00:00
http://arxiv.org/abs/2311.09068v1,Learning Fair Division from Bandit Feedback,"This work addresses learning online fair division under uncertainty, where a
central planner sequentially allocates items without precise knowledge of
agents' values or utilities. Departing from conventional online algorithm, the
planner here relies on noisy, estimated values obtained after allocating items.
We introduce wrapper algorithms utilizing \textit{dual averaging}, enabling
gradual learning of both the type distribution of arriving items and agents'
values through bandit feedback. This approach enables the algorithms to
asymptotically achieve optimal Nash social welfare in linear Fisher markets
with agents having additive utilities. We establish regret bounds in Nash
social welfare and empirically validate the superior performance of our
proposed algorithms across synthetic and empirical datasets.","['Hakuei Yamada', 'Junpei Komiyama', 'Kenshi Abe', 'Atsushi Iwasaki']","['cs.LG', 'cs.AI', 'stat.ML']",2023-11-15 16:10:34+00:00
http://arxiv.org/abs/2311.09018v3,On the Foundation of Distributionally Robust Reinforcement Learning,"Motivated by the need for a robust policy in the face of environment shifts
between training and the deployment, we contribute to the theoretical
foundation of distributionally robust reinforcement learning (DRRL). This is
accomplished through a comprehensive modeling framework centered around
distributionally robust Markov decision processes (DRMDPs). This framework
obliges the decision maker to choose an optimal policy under the worst-case
distributional shift orchestrated by an adversary. By unifying and extending
existing formulations, we rigorously construct DRMDPs that embraces various
modeling attributes for both the decision maker and the adversary. These
attributes include adaptability granularity, exploring history-dependent,
Markov, and Markov time-homogeneous decision maker and adversary dynamics.
Additionally, we delve into the flexibility of shifts induced by the adversary,
examining SA and S-rectangularity. Within this DRMDP framework, we investigate
conditions for the existence or absence of the dynamic programming principle
(DPP). From an algorithmic standpoint, the existence of DPP holds significant
implications, as the vast majority of existing data and computationally
efficiency RL algorithms are reliant on the DPP. To study its existence, we
comprehensively examine combinations of controller and adversary attributes,
providing streamlined proofs grounded in a unified methodology. We also offer
counterexamples for settings in which a DPP with full generality is absent.","['Shengbo Wang', 'Nian Si', 'Jose Blanchet', 'Zhengyuan Zhou']","['cs.LG', 'cs.SY', 'eess.SY', 'math.OC', 'stat.ML']",2023-11-15 15:02:23+00:00
http://arxiv.org/abs/2311.09017v1,Semidefinite programs simulate approximate message passing robustly,"Approximate message passing (AMP) is a family of iterative algorithms that
generalize matrix power iteration. AMP algorithms are known to optimally solve
many average-case optimization problems. In this paper, we show that a large
class of AMP algorithms can be simulated in polynomial time by \emph{local
statistics hierarchy} semidefinite programs (SDPs), even when an unknown
principal minor of measure $1/\mathrm{polylog}(\mathrm{dimension})$ is
adversarially corrupted. Ours are the first robust guarantees for many of these
problems. Further, our results offer an interesting counterpoint to strong
lower bounds against less constrained SDP relaxations for average-case
max-cut-gain (a.k.a. ""optimizing the Sherrington-Kirkpatrick Hamiltonian"") and
other problems.","['Misha Ivkov', 'Tselil Schramm']","['cs.DS', 'cs.LG', 'math.ST', 'stat.ML', 'stat.TH']",2023-11-15 15:00:48+00:00
http://arxiv.org/abs/2311.09003v1,Taming under isoperimetry,"In this article we propose a novel taming Langevin-based scheme called
$\mathbf{sTULA}$ to sample from distributions with superlinearly growing
log-gradient which also satisfy a Log-Sobolev inequality. We derive
non-asymptotic convergence bounds in $KL$ and consequently total variation and
Wasserstein-$2$ distance from the target measure. Non-asymptotic convergence
guarantees are provided for the performance of the new algorithm as an
optimizer. Finally, some theoretical results on isoperimertic inequalities for
distributions with superlinearly growing gradients are provided. Key findings
are a Log-Sobolev inequality with constant independent of the dimension, in the
presence of a higher order regularization and a Poincare inequality with
constant independent of temperature and dimension under a novel non-convex
theoretical framework.","['Iosif Lytras', 'Sotirios Sabanis']","['math.PR', 'cs.NA', 'math.NA', 'math.OC', 'math.ST', 'stat.ML', 'stat.TH']",2023-11-15 14:44:16+00:00
http://arxiv.org/abs/2311.08874v2,Human-in-the-loop: Towards Label Embeddings for Measuring Classification Difficulty,"Uncertainty in machine learning models is a timely and vast field of
research. In supervised learning, uncertainty can already occur in the first
stage of the training process, the annotation phase. This scenario is
particularly evident when some instances cannot be definitively classified. In
other words, there is inevitable ambiguity in the annotation step and hence,
not necessarily a ""ground truth"" associated with each instance. The main idea
of this work is to drop the assumption of a ground truth label and instead
embed the annotations into a multidimensional space. This embedding is derived
from the empirical distribution of annotations in a Bayesian setup, modeled via
a Dirichlet-Multinomial framework. We estimate the model parameters and
posteriors using a stochastic Expectation Maximization algorithm with Markov
Chain Monte Carlo steps. The methods developed in this paper readily extend to
various situations where multiple annotators independently label instances. To
showcase the generality of the proposed approach, we apply our approach to
three benchmark datasets for image classification and Natural Language
Inference. Besides the embeddings, we can investigate the resulting correlation
matrices, which reflect the semantic similarities of the original classes very
well for all three exemplary datasets.","['Katharina Hechinger', 'Christoph Koller', 'Xiao Xiang Zhu', 'Göran Kauermann']","['cs.LG', 'stat.AP', 'stat.ML']",2023-11-15 11:23:15+00:00
http://arxiv.org/abs/2311.08845v1,Statistical learning by sparse deep neural networks,"We consider a deep neural network estimator based on empirical risk
minimization with l_1-regularization. We derive a general bound for its excess
risk in regression and classification (including multiclass), and prove that it
is adaptively nearly-minimax (up to log-factors) simultaneously across the
entire range of various function classes.",['Felix Abramovich'],"['math.ST', 'cs.LG', 'stat.ME', 'stat.ML', 'stat.TH']",2023-11-15 10:35:23+00:00
