id,title,abstract,authors,categories,date
http://arxiv.org/abs/1712.06028v1,"A Spectral Approach for the Design of Experiments: Design, Analysis and Algorithms","This paper proposes a new approach to construct high quality space-filling
sample designs. First, we propose a novel technique to quantify the
space-filling property and optimally trade-off uniformity and randomness in
sample designs in arbitrary dimensions. Second, we connect the proposed metric
(defined in the spatial domain) to the objective measure of the design
performance (defined in the spectral domain). This connection serves as an
analytic framework for evaluating the qualitative properties of space-filling
designs in general. Using the theoretical insights provided by this
spatial-spectral analysis, we derive the notion of optimal space-filling
designs, which we refer to as space-filling spectral designs. Third, we propose
an efficient estimator to evaluate the space-filling properties of sample
designs in arbitrary dimensions and use it to develop an optimization framework
to generate high quality space-filling designs. Finally, we carry out a
detailed performance comparison on two different applications in 2 to 6
dimensions: a) image reconstruction and b) surrogate modeling on several
benchmark optimization functions and an inertial confinement fusion (ICF)
simulation code. We demonstrate that the propose spectral designs significantly
outperform existing approaches especially in high dimensions.","['Bhavya Kailkhura', 'Jayaraman J. Thiagarajan', 'Charvi Rastogi', 'Pramod K. Varshney', 'Peer-Timo Bremer']","['stat.ML', 'cs.AI']",2017-12-16 22:31:52+00:00
http://arxiv.org/abs/1712.06006v1,How well does your sampler really work?,"We present a new data-driven benchmark system to evaluate the performance of
new MCMC samplers. Taking inspiration from the COCO benchmark in optimization,
we view this task as having critical importance to machine learning and
statistics given the rate at which new samplers are proposed. The common
hand-crafted examples to test new samplers are unsatisfactory; we take a
meta-learning-like approach to generate benchmark examples from a large corpus
of data sets and models. Surrogates of posteriors found in real problems are
created using highly flexible density models including modern neural network
based approaches. We provide new insights into the real effective sample size
of various samplers per unit time and the estimation efficiency of the samplers
per sample. Additionally, we provide a meta-analysis to assess the predictive
utility of various MCMC diagnostics and perform a nonparametric regression to
combine them.","['Ryan Turner', 'Brady Neal']","['stat.ML', 'stat.CO']",2017-12-16 18:56:20+00:00
http://arxiv.org/abs/1712.05999v1,Characterizing Political Fake News in Twitter by its Meta-Data,"This article presents a preliminary approach towards characterizing political
fake news on Twitter through the analysis of their meta-data. In particular, we
focus on more than 1.5M tweets collected on the day of the election of Donald
Trump as 45th president of the United States of America. We use the meta-data
embedded within those tweets in order to look for differences between tweets
containing fake news and tweets not containing them. Specifically, we perform
our analysis only on tweets that went viral, by studying proxies for users'
exposure to the tweets, by characterizing accounts spreading fake news, and by
looking at their polarization. We found significant differences on the
distribution of followers, the number of URLs on tweets, and the verification
of the users.","['Julio Amador', 'Axel Oehmichen', 'Miguel Molina-Solana']","['cs.CL', 'cs.SI', 'stat.ML']",2017-12-16 18:07:58+00:00
http://arxiv.org/abs/1712.05997v1,Taming Wild High Dimensional Text Data with a Fuzzy Lash,"The bag of words (BOW) represents a corpus in a matrix whose elements are the
frequency of words. However, each row in the matrix is a very high-dimensional
sparse vector. Dimension reduction (DR) is a popular method to address sparsity
and high-dimensionality issues. Among different strategies to develop DR
method, Unsupervised Feature Transformation (UFT) is a popular strategy to map
all words on a new basis to represent BOW. The recent increase of text data and
its challenges imply that DR area still needs new perspectives. Although a wide
range of methods based on the UFT strategy has been developed, the fuzzy
approach has not been considered for DR based on this strategy. This research
investigates the application of fuzzy clustering as a DR method based on the
UFT strategy to collapse BOW matrix to provide a lower-dimensional
representation of documents instead of the words in a corpus. The quantitative
evaluation shows that fuzzy clustering produces superior performance and
features to Principal Components Analysis (PCA) and Singular Value
Decomposition (SVD), two popular DR methods based on the UFT strategy.",['Amir Karami'],"['stat.ML', 'cs.CL', 'cs.IR', 'cs.LG', 'stat.AP']",2017-12-16 17:57:57+00:00
http://arxiv.org/abs/1712.05907v2,"Parallel Markov Chain Monte Carlo for Bayesian Hierarchical Models with Big Data, in Two Stages","Due to the escalating growth of big data sets in recent years, new Bayesian
Markov chain Monte Carlo (MCMC) parallel computing methods have been developed.
These methods partition large data sets by observations into subsets. However,
for Bayesian nested hierarchical models, typically only a few parameters are
common for the full data set, with most parameters being group-specific. Thus,
parallel Bayesian MCMC methods that take into account the structure of the
model and split the full data set by groups rather than by observations are a
more natural approach for analysis. Here, we adapt and extend a recently
introduced two-stage Bayesian hierarchical modeling approach, and we partition
complete data sets by groups. In stage 1, the group-specific parameters are
estimated independently in parallel. The stage 1 posteriors are used as
proposal distributions in stage 2, where the target distribution is the full
model. Using three-level and four-level models, we show in both simulation and
real data studies that results of our method agree closely with the full data
analysis, with greatly increased MCMC efficiency and greatly reduced
computation times. The advantages of our method versus existing parallel MCMC
computing methods are also described.","['Zheng Wei', 'Erin M. Conlon']","['stat.ME', 'cs.DC', 'stat.CO', 'stat.ML']",2017-12-16 06:14:18+00:00
http://arxiv.org/abs/1712.05901v1,Automatic Music Highlight Extraction using Convolutional Recurrent Attention Networks,"Music highlights are valuable contents for music services. Most methods
focused on low-level signal features. We propose a method for extracting
highlights using high-level features from convolutional recurrent attention
networks (CRAN). CRAN utilizes convolution and recurrent layers for sequential
learning with an attention mechanism. The attention allows CRAN to capture
significant snippets for distinguishing between genres, thus being used as a
high-level feature. CRAN was evaluated on over 32,000 popular tracks in Korea
for two months. Experimental results show our method outperforms three baseline
methods through quantitative and qualitative evaluations. Also, we analyze the
effects of attention and sequence information on performance.","['Jung-Woo Ha', 'Adrian Kim', 'Chanju Kim', 'Jangyeon Park', 'Sunghun Kim']","['cs.LG', 'cs.MM', 'cs.SD', 'stat.ML']",2017-12-16 04:27:36+00:00
http://arxiv.org/abs/1712.08655v3,Travel time tomography with adaptive dictionaries,"We develop a 2D travel time tomography method which regularizes the inversion
by modeling groups of slowness pixels from discrete slowness maps, called
patches, as sparse linear combinations of atoms from a dictionary. We propose
to use dictionary learning during the inversion to adapt dictionaries to
specific slowness maps. This patch regularization, called the local model, is
integrated into the overall slowness map, called the global model. The local
model considers small-scale variations using a sparsity constraint and the
global model considers larger-scale features constrained using $\ell_2$
regularization. This strategy in a locally-sparse travel time tomography (LST)
approach enables simultaneous modeling of smooth and discontinuous slowness
features. This is in contrast to conventional tomography methods, which
constrain models to be exclusively smooth or discontinuous. We develop a
$\textit{maximum a posteriori}$ formulation for LST and exploit the sparsity of
slowness patches using dictionary learning. The LST approach compares favorably
with smoothness and total variation regularization methods on densely, but
irregularly sampled synthetic slowness maps.","['Michael Bianco', 'Peter Gerstoft']","['physics.geo-ph', 'eess.IV', 'stat.ML']",2017-12-16 02:28:40+00:00
http://arxiv.org/abs/1712.05889v2,Ray: A Distributed Framework for Emerging AI Applications,"The next generation of AI applications will continuously interact with the
environment and learn from these interactions. These applications impose new
and demanding systems requirements, both in terms of performance and
flexibility. In this paper, we consider these requirements and present Ray---a
distributed system to address them. Ray implements a unified interface that can
express both task-parallel and actor-based computations, supported by a single
dynamic execution engine. To meet the performance requirements, Ray employs a
distributed scheduler and a distributed and fault-tolerant store to manage the
system's control state. In our experiments, we demonstrate scaling beyond 1.8
million tasks per second and better performance than existing specialized
systems for several challenging reinforcement learning applications.","['Philipp Moritz', 'Robert Nishihara', 'Stephanie Wang', 'Alexey Tumanov', 'Richard Liaw', 'Eric Liang', 'Melih Elibol', 'Zongheng Yang', 'William Paul', 'Michael I. Jordan', 'Ion Stoica']","['cs.DC', 'cs.AI', 'cs.LG', 'stat.ML']",2017-12-16 01:29:49+00:00
http://arxiv.org/abs/1712.05882v1,On reproduction of On the regularization of Wasserstein GANs,"This report has several purposes. First, our report is written to investigate
the reproducibility of the submitted paper On the regularization of Wasserstein
GANs (2018). Second, among the experiments performed in the submitted paper,
five aspects were emphasized and reproduced: learning speed, stability,
robustness against hyperparameter, estimating the Wasserstein distance, and
various sampling method. Finally, we identify which parts of the contribution
can be reproduced, and at what cost in terms of resources. All source code for
reproduction is open to the public.","['Junghoon Seo', 'Taegyun Jeon']","['cs.LG', 'stat.ML']",2017-12-16 00:37:20+00:00
http://arxiv.org/abs/1712.05878v1,An MPI-Based Python Framework for Distributed Training with Keras,"We present a lightweight Python framework for distributed training of neural
networks on multiple GPUs or CPUs. The framework is built on the popular Keras
machine learning library. The Message Passing Interface (MPI) protocol is used
to coordinate the training process, and the system is well suited for job
submission at supercomputing sites. We detail the software's features, describe
its use, and demonstrate its performance on systems of varying sizes on a
benchmark problem drawn from high-energy physics research.","['Dustin Anderson', 'Jean-Roch Vlimant', 'Maria Spiropulu']","['cs.DC', 'stat.ML']",2017-12-16 00:01:27+00:00
