id,title,abstract,authors,categories,date
http://arxiv.org/abs/2201.09818v1,Optimal SQ Lower Bounds for Learning Halfspaces with Massart Noise,"We give tight statistical query (SQ) lower bounds for learnining halfspaces
in the presence of Massart noise. In particular, suppose that all labels are
corrupted with probability at most $\eta$. We show that for arbitrary $\eta \in
[0,1/2]$ every SQ algorithm achieving misclassification error better than
$\eta$ requires queries of superpolynomial accuracy or at least a
superpolynomial number of queries. Further, this continues to hold even if the
information-theoretically optimal error $\mathrm{OPT}$ is as small as
$\exp\left(-\log^c(d)\right)$, where $d$ is the dimension and $0 < c < 1$ is an
arbitrary absolute constant, and an overwhelming fraction of examples are
noiseless. Our lower bound matches known polynomial time algorithms, which are
also implementable in the SQ framework. Previously, such lower bounds only
ruled out algorithms achieving error $\mathrm{OPT} + \epsilon$ or error better
than $\Omega(\eta)$ or, if $\eta$ is close to $1/2$, error $\eta - o_\eta(1)$,
where the term $o_\eta(1)$ is constant in $d$ but going to 0 for $\eta$
approaching $1/2$.
  As a consequence, we also show that achieving misclassification error better
than $1/2$ in the $(A,\alpha)$-Tsybakov model is SQ-hard for $A$ constant and
$\alpha$ bounded away from 1.","['Rajai Nasser', 'Stefan Tiegel']","['cs.LG', 'cs.CC', 'math.ST', 'stat.ML', 'stat.TH']",2022-01-24 17:33:19+00:00
http://arxiv.org/abs/2201.09644v2,Multiscale Generative Models: Improving Performance of a Generative Model Using Feedback from Other Dependent Generative Models,"Realistic fine-grained multi-agent simulation of real-world complex systems
is crucial for many downstream tasks such as reinforcement learning. Recent
work has used generative models (GANs in particular) for providing
high-fidelity simulation of real-world systems. However, such generative models
are often monolithic and miss out on modeling the interaction in multi-agent
systems. In this work, we take a first step towards building multiple
interacting generative models (GANs) that reflects the interaction in real
world. We build and analyze a hierarchical set-up where a higher-level GAN is
conditioned on the output of multiple lower-level GANs. We present a technique
of using feedback from the higher-level GAN to improve performance of
lower-level GANs. We mathematically characterize the conditions under which our
technique is impactful, including understanding the transfer learning nature of
our set-up. We present three distinct experiments on synthetic data, time
series data, and image domain, revealing the wide applicability of our
technique.","['Changyu Chen', 'Avinandan Bose', 'Shih-Fen Cheng', 'Arunesh Sinha']","['cs.LG', 'stat.ML']",2022-01-24 13:05:56+00:00
http://arxiv.org/abs/2201.09485v1,Spherical Poisson Point Process Intensity Function Modeling and Estimation with Measure Transport,"Recent years have seen an increased interest in the application of methods
and techniques commonly associated with machine learning and artificial
intelligence to spatial statistics. Here, in a celebration of the ten-year
anniversary of the journal Spatial Statistics, we bring together normalizing
flows, commonly used for density function estimation in machine learning, and
spherical point processes, a topic of particular interest to the journal's
readership, to present a new approach for modeling non-homogeneous Poisson
process intensity functions on the sphere. The central idea of this framework
is to build, and estimate, a flexible bijective map that transforms the
underlying intensity function of interest on the sphere into a simpler,
reference, intensity function, also on the sphere. Map estimation can be done
efficiently using automatic differentiation and stochastic gradient descent,
and uncertainty quantification can be done straightforwardly via nonparametric
bootstrap. We investigate the viability of the proposed method in a simulation
study, and illustrate its use in a proof-of-concept study where we model the
intensity of cyclone events in the North Pacific Ocean. Our experiments reveal
that normalizing flows present a flexible and straightforward way to model
intensity functions on spheres, but that their potential to yield a good fit
depends on the architecture of the bijective map, which can be difficult to
establish in practice.","['Tin Lok James Ng', 'Andrew Zammit-Mangion']","['stat.ME', 'stat.ML']",2022-01-24 06:46:22+00:00
http://arxiv.org/abs/2201.09483v2,A Machine Learning Framework for Distributed Functional Compression over Wireless Channels in IoT,"IoT devices generating enormous data and state-of-the-art machine learning
techniques together will revolutionize cyber-physical systems. In many diverse
fields, from autonomous driving to augmented reality, distributed IoT devices
compute specific target functions without simple forms like obstacle detection,
object recognition, etc. Traditional cloud-based methods that focus on
transferring data to a central location either for training or inference place
enormous strain on network resources. To address this, we develop, to the best
of our knowledge, the first machine learning framework for distributed
functional compression over both the Gaussian Multiple Access Channel (GMAC)
and orthogonal AWGN channels. Due to the Kolmogorov-Arnold representation
theorem, our machine learning framework can, by design, compute any arbitrary
function for the desired functional compression task in IoT. Importantly the
raw sensory data are never transferred to a central node for training or
inference, thus reducing communication. For these algorithms, we provide
theoretical convergence guarantees and upper bounds on communication. Our
simulations show that the learned encoders and decoders for functional
compression perform significantly better than traditional approaches, are
robust to channel condition changes and sensor outages. Compared to the
cloud-based scenario, our algorithms reduce channel use by two orders of
magnitude.","['Yashas Malur Saidutta', 'Afshin Abdi', 'Faramarz Fekri']","['cs.LG', 'cs.DC', 'cs.IT', 'eess.SP', 'math.IT', 'stat.ML']",2022-01-24 06:38:39+00:00
http://arxiv.org/abs/2201.09460v1,Probability Distribution on Rooted Trees,"The hierarchical and recursive expressive capability of rooted trees is
applicable to represent statistical models in various areas, such as data
compression, image processing, and machine learning. On the other hand, such
hierarchical expressive capability causes a problem in tree selection to avoid
overfitting. One unified approach to solve this is a Bayesian approach, on
which the rooted tree is regarded as a random variable and a direct loss
function can be assumed on the selected model or the predicted value for a new
data point. However, all the previous studies on this approach are based on the
probability distribution on full trees, to the best of our knowledge. In this
paper, we propose a generalized probability distribution for any rooted trees
in which only the maximum number of child nodes and the maximum depth are
fixed. Furthermore, we derive recursive methods to evaluate the characteristics
of the probability distribution without any approximations.","['Yuta Nakahara', 'Shota Saito', 'Akira Kamatsuka', 'Toshiyasu Matsushima']","['cs.LG', 'stat.ML']",2022-01-24 05:13:58+00:00
http://arxiv.org/abs/2201.09433v2,Active Learning Polynomial Threshold Functions,"We initiate the study of active learning polynomial threshold functions
(PTFs). While traditional lower bounds imply that even univariate quadratics
cannot be non-trivially actively learned, we show that allowing the learner
basic access to the derivatives of the underlying classifier circumvents this
issue and leads to a computationally efficient algorithm for active learning
degree-$d$ univariate PTFs in $\tilde{O}(d^3\log(1/\varepsilon\delta))$
queries. We also provide near-optimal algorithms and analyses for active
learning PTFs in several average case settings. Finally, we prove that access
to derivatives is insufficient for active learning multivariate PTFs, even
those of just two variables.","['Omri Ben-Eliezer', 'Max Hopkins', 'Chutong Yang', 'Hantao Yu']","['cs.LG', 'cs.CC', 'stat.ML', '68Q32']",2022-01-24 03:23:41+00:00
http://arxiv.org/abs/2201.09418v3,Approximation bounds for norm constrained neural networks with applications to regression and GANs,"This paper studies the approximation capacity of ReLU neural networks with
norm constraint on the weights. We prove upper and lower bounds on the
approximation error of these networks for smooth function classes. The lower
bound is derived through the Rademacher complexity of neural networks, which
may be of independent interest. We apply these approximation bounds to analyze
the convergences of regression using norm constrained neural networks and
distribution estimation by GANs. In particular, we obtain convergence rates for
over-parameterized neural networks. It is also shown that GANs can achieve
optimal rate of learning probability distributions, when the discriminator is a
properly chosen norm constrained neural network.","['Yuling Jiao', 'Yang Wang', 'Yunfei Yang']","['cs.LG', 'cs.NA', 'math.NA', 'stat.ML']",2022-01-24 02:19:05+00:00
http://arxiv.org/abs/2201.09345v2,Machine Learning Symmetry,"We review recent work in machine learning aspects of conformal field theory
and Lie algebra representation theory using neural networks.",['Shailesh Lal'],"['hep-th', 'math-ph', 'math.MP', 'stat.ML']",2022-01-23 19:09:22+00:00
http://arxiv.org/abs/2201.09320v1,Robust Wavelet-based Assessment of Scaling with Applications,"A number of approaches have dealt with statistical assessment of
self-similarity, and many of those are based on multiscale concepts. Most rely
on certain distributional assumptions which are usually violated by real data
traces, often characterized by large temporal or spatial mean level shifts,
missing values or extreme observations. A novel, robust approach based on
Theil-type weighted regression is proposed for estimating self-similarity in
two-dimensional data (images). The method is compared to two traditional
estimation techniques that use wavelet decompositions; ordinary least squares
(OLS) and Abry-Veitch bias correcting estimator (AV). As an application, the
suitability of the self-similarity estimate resulting from the the robust
approach is illustrated as a predictive feature in the classification of
digitized mammogram images as cancerous or non-cancerous. The diagnostic
employed here is based on the properties of image backgrounds, which is
typically an unused modality in breast cancer screening. Classification results
show nearly 68% accuracy, varying slightly with the choice of wavelet basis,
and the range of multiresolution levels used.","['Erin K. Hamilton', 'Seonghye Jeon', 'Pepa Ramirez Cobo', 'Kichun Sky Lee', 'Brani Vidakovic']","['stat.ME', 'stat.ML']",2022-01-23 17:10:26+00:00
http://arxiv.org/abs/2201.09286v2,How to scale hyperparameters for quickshift image segmentation,"Quickshift is a popular algorithm for image segmentation, used as a
preprocessing step in many applications. Unfortunately, it is quite challenging
to understand the hyperparameters' influence on the number and shape of
superpixels produced by the method. In this paper, we study theoretically a
slightly modified version of the quickshift algorithm, with a particular
emphasis on homogeneous image patches with i.i.d. pixel noise and sharp
boundaries between such patches. Leveraging this analysis, we derive a simple
heuristic to scale quickshift hyperparameters with respect to the image size,
which we check empirically.",['Damien Garreau'],"['cs.CV', 'stat.ML']",2022-01-23 15:05:54+00:00
